,obs,resp,stimulus,previous,contrast,state
39861,80,1,1,1,0.05,2
39862,80,-1,-1,-1,0.05,2
39863,80,1,-1,-1,0.02,2
39864,80,1,-1,1,0.05,2
39865,80,-1,-1,-1,0.05,2
39866,80,1,1,1,0.05,2
39867,80,-1,-1,1,0.01,2
39868,80,-1,1,-1,0.05,2
39869,80,-1,-1,-1,0.01,2
39870,80,1,-1,1,0.02,2
39871,80,-1,-1,1,0.01,2
39872,80,-1,-1,1,0.01,2
39873,80,-1,-1,-1,0.01,1
39874,80,1,-1,1,0.05,1
39875,80,-1,-1,-1,0.01,1
39876,80,-1,-1,1,0.02,1
39877,80,-1,1,-1,0.05,1
39878,80,-1,-1,-1,0.01,1
39879,80,-1,1,-1,0.02,1
39880,80,-1,-1,1,0.05,1
39881,80,-1,-1,-1,0.05,1
39882,80,-1,-1,1,0.02,1
39883,80,-1,1,-1,0.01,1
39884,80,-1,-1,1,0.05,1
39885,80,1,1,1,0.01,1
39886,80,-1,-1,-1,0.05,1
39887,80,-1,-1,-1,0.01,1
39888,80,1,-1,1,0.01,1
39889,80,1,-1,-1,0.05,1
39890,80,1,1,-1,0.05,1
39891,80,1,1,1,0.01,1
39892,80,-1,-1,-1,0.02,1
39893,80,1,-1,-1,0.02,1
39894,80,-1,1,-1,0.02,1
39895,80,-1,1,-1,0.02,1
39896,80,1,1,1,0.02,1
39897,80,1,1,1,0.02,1
39898,80,1,-1,-1,0.02,1
39899,80,1,1,-1,0.02,2
39900,80,-1,1,1,0.02,2
39901,80,-1,1,-1,0.01,2
39902,80,-1,1,-1,0.02,2
39903,80,-1,-1,-1,0.01,2
39904,80,1,1,1,0.05,2
39905,80,1,1,1,0.05,2
39906,80,1,1,-1,0.02,2
39907,80,-1,1,-1,0.02,2
39908,80,1,-1,1,0.02,2
39909,80,-1,1,-1,0.01,2
39910,80,-1,-1,1,0.05,2
39911,80,-1,1,-1,0.01,2
39912,80,1,-1,-1,0.02,2
39913,80,1,-1,1,0.02,2
39914,80,1,-1,-1,0.02,2
39915,80,1,1,-1,0.02,2
39916,80,-1,-1,-1,0.05,1
39917,80,-1,1,1,0.02,1
39918,80,1,1,1,0.05,1
39919,80,-1,-1,1,0.05,1
39920,80,1,1,1,0.02,1
39921,80,1,-1,-1,0.05,1
39922,80,-1,-1,-1,0.01,1
39923,80,1,1,-1,0.05,1
39924,80,-1,1,1,0.01,1
39925,80,-1,-1,1,0.02,2
39926,80,1,1,-1,0.01,2
39927,80,-1,1,1,0.01,2
39928,80,1,-1,-1,0.01,2
39929,80,-1,-1,-1,0.01,2
39930,80,-1,1,1,0.02,2
39931,80,1,1,-1,0.05,2
39932,80,-1,-1,1,0.02,2
39933,80,1,-1,-1,0.02,2
39934,80,1,-1,-1,0.01,2
39935,80,-1,1,1,0.01,1
39936,80,-1,1,-1,0.01,1
39937,80,1,1,1,0.01,1
39938,80,-1,-1,-1,0.05,1
39939,80,-1,-1,1,0.02,1
39940,80,-1,-1,1,0.05,1
39941,80,-1,-1,-1,0.05,1
39942,80,-1,1,1,0.01,1
39943,80,1,-1,-1,0.01,1
39944,80,-1,-1,1,0.05,1
39945,80,1,1,-1,0.02,1
39946,80,-1,1,1,0.01,1
39947,80,1,-1,1,0.05,1
39948,80,1,1,-1,0.05,1
39949,80,1,1,1,0.02,1
39950,80,1,1,-1,0.05,2
39951,80,1,-1,1,0.02,2
39952,80,-1,-1,1,0.05,2
39953,80,1,1,1,0.05,2
39954,80,1,1,1,0.02,2
39955,80,1,-1,1,0.01,2
39956,80,-1,-1,1,0.01,2
39957,80,-1,1,1,0.05,2
39958,80,-1,-1,-1,0.05,2
39959,80,1,1,1,0.02,2
39960,80,-1,-1,-1,0.01,2
39961,80,-1,-1,1,0.05,2
39962,80,1,1,1,0.02,2
39963,80,1,-1,-1,0.02,2
39964,80,-1,1,1,0.01,2
39965,80,-1,-1,-1,0.05,2
39966,80,-1,-1,1,0.05,2
39967,80,-1,-1,1,0.05,2
39968,80,-1,-1,1,0.05,2
39969,80,-1,-1,1,0.02,2
39970,80,-1,1,-1,0.01,2
39971,80,1,1,-1,0.05,2
39972,80,1,1,1,0.02,2
39973,80,-1,-1,1,0.02,2
39974,80,-1,-1,1,0.05,2
39975,80,-1,1,-1,0.02,1
39976,80,1,-1,-1,0.05,1
39977,80,-1,1,1,0.01,1
39978,80,-1,-1,1,0.01,1
39979,80,1,-1,1,0.02,1
39980,80,1,-1,1,0.05,1
39981,80,1,1,1,0.05,1
39982,80,-1,1,-1,0.01,1
39983,80,-1,-1,-1,0.05,1
39984,80,-1,-1,1,0.01,1
39985,80,1,-1,1,0.01,1
39986,80,1,1,-1,0.02,2
39987,80,-1,1,1,0.02,2
39988,80,1,-1,-1,0.02,2
39989,80,1,-1,1,0.02,2
39990,80,1,-1,1,0.02,2
39991,80,1,1,1,0.05,2
39992,80,1,1,-1,0.02,2
39993,80,-1,-1,-1,0.01,2
39994,80,1,-1,1,0.05,2
39995,80,1,-1,-1,0.05,2
39996,80,1,1,1,0.01,1
39997,80,-1,-1,1,0.01,1
39998,80,1,1,-1,0.01,1
39999,80,-1,-1,1,0.02,1
40000,81,-1,1,1,0.02,1
40001,81,1,1,-1,0.02,1
40002,81,-1,-1,1,0.02,1
40003,81,-1,1,1,0.05,1
40004,81,1,1,-1,0.05,2
40005,81,-1,-1,1,0.02,2
40006,81,-1,-1,-1,0.01,2
40007,81,-1,-1,1,0.02,2
40008,81,-1,-1,-1,0.05,2
40009,81,-1,1,1,0.01,2
40010,81,-1,-1,1,0.05,2
40011,81,1,1,1,0.05,1
40012,81,1,1,1,0.02,1
40013,81,-1,-1,1,0.02,1
40014,81,1,1,-1,0.02,1
40015,81,-1,-1,1,0.02,1
40016,81,1,-1,-1,0.05,1
40017,81,-1,-1,1,0.05,1
40018,81,-1,-1,-1,0.05,1
40019,81,-1,-1,1,0.05,1
40020,81,1,-1,1,0.01,1
40021,81,-1,1,1,0.02,1
40022,81,1,1,-1,0.05,1
40023,81,1,-1,1,0.01,1
40024,81,1,-1,1,0.02,2
40025,81,-1,-1,-1,0.02,2
40026,81,1,1,1,0.02,2
40027,81,-1,-1,-1,0.01,2
40028,81,-1,-1,-1,0.05,2
40029,81,-1,-1,-1,0.05,2
40030,81,1,1,-1,0.02,2
40031,81,-1,-1,1,0.05,2
40032,81,1,-1,1,0.01,2
40033,81,1,-1,-1,0.02,2
40034,81,-1,-1,-1,0.01,2
40035,81,1,1,1,0.02,2
40036,81,-1,-1,-1,0.01,1
40037,81,-1,1,1,0.01,1
40038,81,1,-1,-1,0.02,1
40039,81,-1,1,-1,0.02,1
40040,81,1,1,-1,0.02,1
40041,81,1,-1,1,0.02,1
40042,81,1,1,-1,0.05,1
40043,81,-1,-1,1,0.02,1
40044,81,1,-1,1,0.05,1
40045,81,1,1,-1,0.02,1
40046,81,-1,-1,1,0.01,1
40047,81,-1,1,1,0.02,1
40048,81,-1,-1,1,0.05,1
40049,81,-1,1,1,0.02,1
40050,81,-1,-1,-1,0.02,1
40051,81,1,1,1,0.01,1
40052,81,1,1,1,0.01,1
40053,81,1,1,-1,0.01,1
40054,81,-1,1,-1,0.01,1
40055,81,1,1,1,0.05,1
40056,81,1,1,1,0.05,1
40057,81,-1,1,1,0.01,1
40058,81,1,1,1,0.01,1
40059,81,1,1,-1,0.05,1
40060,81,1,1,-1,0.05,1
40061,81,1,1,1,0.01,1
40062,81,1,1,-1,0.01,1
40063,81,-1,1,-1,0.01,1
40064,81,1,1,-1,0.02,1
40065,81,1,1,1,0.02,1
40066,81,-1,-1,-1,0.01,1
40067,81,1,-1,1,0.02,1
40068,81,-1,-1,1,0.01,1
40069,81,1,1,1,0.01,1
40070,81,-1,-1,1,0.01,1
40071,81,-1,1,1,0.01,1
40072,81,1,1,1,0.02,1
40073,81,-1,-1,-1,0.02,1
40074,81,-1,1,1,0.01,1
40075,81,1,1,1,0.02,1
40076,81,-1,-1,-1,0.01,1
40077,81,-1,-1,1,0.01,1
40078,81,1,1,-1,0.02,1
40079,81,1,-1,1,0.05,1
40080,81,-1,1,-1,0.01,1
40081,81,-1,1,-1,0.02,1
40082,81,1,-1,-1,0.01,1
40083,81,-1,1,1,0.02,1
40084,81,1,-1,1,0.05,1
40085,81,1,1,1,0.05,1
40086,81,-1,-1,1,0.01,1
40087,81,-1,-1,-1,0.01,2
40088,81,-1,-1,1,0.05,2
40089,81,-1,1,-1,0.02,2
40090,81,1,-1,-1,0.01,2
40091,81,-1,1,-1,0.02,2
40092,81,1,1,1,0.05,2
40093,81,-1,-1,-1,0.05,2
40094,81,1,1,-1,0.01,2
40095,81,-1,-1,1,0.02,1
40096,81,-1,1,1,0.02,1
40097,81,-1,-1,1,0.01,1
40098,81,-1,-1,-1,0.02,1
40099,81,-1,-1,-1,0.05,1
40100,81,-1,-1,1,0.01,1
40101,81,-1,-1,1,0.05,1
40102,81,1,1,1,0.01,2
40103,81,-1,-1,1,0.02,2
40104,81,1,1,1,0.02,2
40105,81,-1,-1,-1,0.05,2
40106,81,1,1,1,0.05,2
40107,81,1,1,-1,0.05,2
40108,81,-1,-1,-1,0.05,2
40109,81,1,1,1,0.01,2
40110,81,1,1,1,0.02,2
40111,81,-1,1,-1,0.02,2
40112,81,1,-1,1,0.02,2
40113,81,1,1,-1,0.05,2
40114,81,-1,-1,1,0.05,2
40115,81,1,1,-1,0.02,2
40116,81,1,-1,1,0.01,2
40117,81,-1,-1,1,0.05,2
40118,81,-1,-1,1,0.05,2
40119,81,1,1,-1,0.01,2
40120,81,-1,-1,-1,0.01,2
40121,81,1,1,1,0.02,2
40122,81,-1,-1,-1,0.01,2
40123,81,1,-1,1,0.01,2
40124,81,-1,1,1,0.02,2
40125,81,-1,-1,1,0.02,2
40126,81,1,1,1,0.02,2
40127,81,-1,-1,-1,0.02,2
40128,81,1,1,-1,0.05,2
40129,81,-1,-1,1,0.05,2
40130,81,1,1,1,0.02,2
40131,81,-1,-1,1,0.01,2
40132,81,-1,-1,-1,0.01,2
40133,81,1,1,-1,0.05,2
40134,81,-1,-1,-1,0.02,2
40135,81,1,1,1,0.01,2
40136,81,1,1,1,0.02,2
40137,81,1,-1,-1,0.05,2
40138,81,1,-1,-1,0.02,1
40139,81,1,-1,1,0.05,1
40140,81,-1,-1,1,0.05,1
40141,81,-1,-1,1,0.02,1
40142,81,-1,1,-1,0.02,1
40143,81,-1,-1,-1,0.05,1
40144,81,1,-1,1,0.02,1
40145,81,1,1,-1,0.05,1
40146,81,1,1,1,0.01,1
40147,81,-1,-1,-1,0.01,1
40148,81,-1,-1,1,0.05,1
40149,81,-1,-1,-1,0.05,1
40150,81,1,-1,1,0.01,1
40151,81,-1,-1,-1,0.01,1
40152,81,-1,-1,-1,0.01,1
40153,81,1,1,-1,0.05,1
40154,81,1,1,-1,0.02,1
40155,81,-1,-1,1,0.02,1
40156,81,1,1,1,0.02,1
40157,81,-1,-1,1,0.05,1
40158,81,-1,-1,1,0.02,1
40159,81,-1,-1,-1,0.02,1
40160,81,1,-1,1,0.02,1
40161,81,1,1,1,0.01,1
40162,81,-1,-1,-1,0.01,1
40163,81,1,-1,1,0.05,1
40164,81,1,1,1,0.02,1
40165,81,-1,-1,-1,0.01,1
40166,81,-1,-1,1,0.02,2
40167,81,1,1,-1,0.05,2
40168,81,1,1,1,0.02,2
40169,81,-1,-1,1,0.02,2
40170,81,-1,1,1,0.01,2
40171,81,-1,-1,1,0.05,2
40172,81,1,1,-1,0.02,2
40173,81,1,1,1,0.02,2
40174,81,-1,-1,1,0.05,2
40175,81,1,1,-1,0.05,2
40176,81,1,-1,-1,0.01,2
40177,81,-1,-1,1,0.02,2
40178,81,-1,-1,1,0.05,2
40179,81,1,1,1,0.05,2
40180,81,1,1,-1,0.01,2
40181,81,-1,-1,1,0.02,2
40182,81,-1,-1,1,0.05,2
40183,81,-1,1,-1,0.01,2
40184,81,-1,-1,-1,0.02,2
40185,81,1,1,1,0.05,2
40186,81,-1,-1,1,0.05,2
40187,81,-1,-1,-1,0.05,2
40188,81,1,1,1,0.05,2
40189,81,1,1,-1,0.05,2
40190,81,-1,-1,-1,0.05,2
40191,81,-1,-1,1,0.05,2
40192,81,-1,-1,-1,0.05,2
40193,81,-1,1,1,0.02,2
40194,81,1,-1,1,0.01,2
40195,81,1,1,-1,0.05,2
40196,81,-1,1,-1,0.02,2
40197,81,1,1,-1,0.05,2
40198,81,-1,-1,-1,0.02,2
40199,81,1,-1,-1,0.01,2
40200,81,1,1,-1,0.05,2
40201,81,1,1,-1,0.05,2
40202,81,1,-1,-1,0.05,1
40203,81,1,1,-1,0.02,1
40204,81,1,-1,-1,0.02,1
40205,81,1,1,1,0.01,1
40206,81,-1,-1,1,0.01,1
40207,81,1,1,1,0.05,1
40208,81,1,1,-1,0.01,1
40209,81,1,1,-1,0.05,1
40210,81,1,1,-1,0.05,1
40211,81,-1,1,-1,0.02,1
40212,81,1,-1,1,0.05,1
40213,81,1,1,1,0.01,1
40214,81,-1,-1,-1,0.02,1
40215,81,-1,-1,1,0.02,1
40216,81,-1,-1,1,0.02,1
40217,81,-1,1,1,0.05,1
40218,81,1,1,-1,0.01,1
40219,81,-1,-1,-1,0.01,1
40220,81,-1,-1,-1,0.02,1
40221,81,1,1,1,0.02,1
40222,81,1,1,1,0.02,1
40223,81,1,-1,1,0.01,2
40224,81,-1,1,1,0.01,2
40225,81,1,1,-1,0.02,2
40226,81,-1,-1,-1,0.02,2
40227,81,1,-1,1,0.01,2
40228,81,-1,1,1,0.02,2
40229,81,-1,1,-1,0.05,2
40230,81,1,1,1,0.01,2
40231,81,-1,-1,-1,0.05,2
40232,81,-1,1,-1,0.02,2
40233,81,1,-1,1,0.02,2
40234,81,1,1,1,0.02,2
40235,81,1,1,-1,0.05,2
40236,81,-1,-1,1,0.01,2
40237,81,1,-1,-1,0.02,2
40238,81,1,1,-1,0.05,2
40239,81,-1,-1,-1,0.01,2
40240,81,1,1,1,0.05,2
40241,81,-1,-1,1,0.02,2
40242,81,1,1,1,0.01,2
40243,81,1,1,-1,0.05,2
40244,81,1,1,1,0.01,2
40245,81,-1,1,1,0.02,2
40246,81,1,1,-1,0.05,2
40247,81,-1,-1,1,0.02,1
40248,81,1,1,-1,0.05,1
40249,81,1,1,1,0.05,1
40250,81,-1,-1,1,0.02,1
40251,81,1,-1,-1,0.05,1
40252,81,-1,-1,1,0.01,1
40253,81,-1,1,-1,0.02,2
40254,81,-1,1,1,0.01,2
40255,81,1,-1,-1,0.01,2
40256,81,1,-1,-1,0.05,2
40257,81,1,1,1,0.01,2
40258,81,1,-1,-1,0.01,2
40259,81,1,-1,1,0.05,2
40260,81,-1,1,1,0.02,2
40261,81,1,1,-1,0.05,2
40262,81,1,1,1,0.02,2
40263,81,-1,1,-1,0.01,2
40264,81,1,1,-1,0.05,2
40265,81,-1,1,-1,0.01,2
40266,81,-1,-1,-1,0.01,2
40267,81,-1,1,1,0.05,2
40268,81,-1,-1,1,0.01,2
40269,81,-1,-1,-1,0.02,2
40270,81,1,1,1,0.02,2
40271,81,1,1,-1,0.02,2
40272,81,-1,-1,1,0.01,2
40273,81,1,-1,1,0.02,2
40274,81,-1,-1,-1,0.05,2
40275,81,-1,1,-1,0.05,2
40276,81,1,-1,1,0.02,2
40277,81,-1,-1,-1,0.05,1
40278,81,1,-1,-1,0.05,1
40279,81,1,-1,-1,0.01,1
40280,81,-1,-1,-1,0.01,1
40281,81,-1,-1,-1,0.05,1
40282,81,-1,-1,1,0.01,1
40283,81,1,1,1,0.01,1
40284,81,1,1,1,0.05,1
40285,81,1,1,1,0.01,1
40286,81,-1,1,-1,0.01,1
40287,81,-1,1,1,0.02,1
40288,81,1,1,1,0.05,1
40289,81,1,1,-1,0.05,1
40290,81,-1,-1,-1,0.01,1
40291,81,-1,-1,1,0.01,1
40292,81,-1,1,1,0.02,1
40293,81,-1,1,-1,0.05,1
40294,81,1,1,1,0.02,2
40295,81,-1,-1,1,0.05,2
40296,81,1,1,1,0.02,2
40297,81,1,1,1,0.01,2
40298,81,-1,-1,-1,0.02,2
40299,81,1,1,-1,0.01,2
40300,81,-1,-1,1,0.05,2
40301,81,-1,-1,1,0.05,2
40302,81,-1,1,1,0.02,2
40303,81,-1,-1,-1,0.01,2
40304,81,1,1,1,0.01,2
40305,81,-1,-1,-1,0.02,2
40306,81,-1,-1,1,0.05,2
40307,81,-1,-1,1,0.02,2
40308,81,-1,-1,-1,0.05,2
40309,81,-1,1,-1,0.05,2
40310,81,-1,-1,-1,0.01,2
40311,81,1,-1,-1,0.05,2
40312,81,-1,-1,1,0.02,2
40313,81,1,1,1,0.01,2
40314,81,1,1,1,0.01,2
40315,81,-1,1,-1,0.02,2
40316,81,1,1,1,0.05,2
40317,81,-1,-1,-1,0.01,2
40318,81,1,1,-1,0.02,2
40319,81,-1,1,-1,0.01,2
40320,81,1,-1,1,0.05,2
40321,81,-1,1,1,0.02,2
40322,81,1,1,1,0.05,2
40323,81,-1,-1,-1,0.02,2
40324,81,1,-1,-1,0.01,2
40325,81,1,1,-1,0.02,2
40326,81,1,1,-1,0.02,2
40327,81,1,1,1,0.02,2
40328,81,1,-1,1,0.05,2
40329,81,1,1,-1,0.02,2
40330,81,1,1,-1,0.05,2
40331,81,1,-1,-1,0.01,2
40332,81,-1,-1,1,0.05,2
40333,81,-1,-1,-1,0.01,2
40334,81,1,1,1,0.02,2
40335,81,-1,-1,1,0.02,2
40336,81,1,1,1,0.05,2
40337,81,-1,1,-1,0.02,2
40338,81,-1,1,1,0.01,2
40339,81,-1,1,-1,0.01,2
40340,81,-1,-1,1,0.02,1
40341,81,1,1,1,0.02,1
40342,81,1,1,1,0.01,1
40343,81,1,1,1,0.02,1
40344,81,1,1,-1,0.02,1
40345,81,-1,-1,1,0.05,1
40346,81,-1,1,-1,0.01,1
40347,81,1,1,1,0.05,1
40348,81,1,1,1,0.02,1
40349,81,1,-1,1,0.01,1
40350,81,1,-1,1,0.05,1
40351,81,1,-1,1,0.02,1
40352,81,1,-1,-1,0.05,1
40353,81,-1,1,-1,0.02,1
40354,81,-1,-1,1,0.02,1
40355,81,1,-1,1,0.02,1
40356,81,1,-1,-1,0.02,1
40357,81,1,-1,-1,0.02,1
40358,81,-1,1,1,0.02,2
40359,81,-1,1,-1,0.01,2
40360,81,1,1,-1,0.02,2
40361,81,-1,-1,-1,0.05,2
40362,81,1,-1,-1,0.05,1
40363,81,1,1,1,0.02,1
40364,81,-1,1,1,0.02,1
40365,81,1,1,1,0.02,1
40366,81,-1,1,-1,0.01,1
40367,81,-1,-1,1,0.05,1
40368,81,-1,1,-1,0.02,1
40369,81,1,1,-1,0.02,1
40370,81,1,1,-1,0.05,1
40371,81,-1,1,-1,0.01,1
40372,81,1,1,1,0.05,1
40373,81,1,1,1,0.01,1
40374,81,-1,-1,-1,0.05,1
40375,81,1,-1,1,0.02,2
40376,81,-1,-1,-1,0.05,2
40377,81,-1,-1,-1,0.01,2
40378,81,-1,-1,-1,0.02,2
40379,81,-1,-1,-1,0.05,2
40380,81,1,-1,1,0.01,2
40381,81,-1,1,-1,0.05,2
40382,81,1,-1,1,0.01,2
40383,81,-1,-1,-1,0.05,2
40384,81,1,1,-1,0.05,2
40385,81,1,-1,1,0.01,2
40386,81,-1,-1,1,0.01,2
40387,81,1,1,1,0.05,1
40388,81,-1,1,-1,0.05,1
40389,81,1,-1,1,0.01,1
40390,81,-1,-1,-1,0.01,1
40391,81,1,1,-1,0.02,1
40392,81,1,1,-1,0.02,1
40393,81,-1,-1,1,0.05,1
40394,81,-1,1,-1,0.02,1
40395,81,1,1,1,0.05,1
40396,81,1,1,-1,0.01,1
40397,81,1,-1,1,0.01,1
40398,81,1,-1,1,0.05,1
40399,81,-1,-1,1,0.01,1
40400,81,1,-1,1,0.01,1
40401,81,1,1,1,0.05,1
40402,81,-1,-1,1,0.05,1
40403,81,1,-1,1,0.01,1
40404,81,1,1,1,0.02,1
40405,81,1,1,-1,0.05,1
40406,81,1,-1,1,0.01,2
40407,81,1,1,1,0.02,2
40408,81,-1,1,1,0.01,2
40409,81,1,-1,1,0.05,2
40410,81,-1,-1,-1,0.02,2
40411,81,1,-1,1,0.05,2
40412,81,1,-1,-1,0.05,2
40413,81,1,1,-1,0.01,2
40414,81,1,-1,1,0.05,2
40415,81,-1,1,1,0.02,1
40416,81,-1,-1,-1,0.05,1
40417,81,1,-1,-1,0.01,1
40418,81,-1,1,-1,0.01,1
40419,81,1,1,-1,0.01,1
40420,81,-1,-1,-1,0.01,1
40421,81,1,1,1,0.01,1
40422,81,1,1,1,0.01,1
40423,81,-1,-1,-1,0.01,1
40424,81,1,1,1,0.01,1
40425,81,1,1,-1,0.01,1
40426,81,-1,-1,-1,0.02,2
40427,81,-1,-1,-1,0.02,2
40428,81,1,-1,-1,0.01,2
40429,81,-1,-1,-1,0.05,2
40430,81,1,-1,-1,0.01,2
40431,81,-1,1,1,0.05,2
40432,81,1,-1,-1,0.01,2
40433,81,1,1,-1,0.01,2
40434,81,1,1,-1,0.01,2
40435,81,1,1,-1,0.02,2
40436,81,1,1,1,0.01,1
40437,81,-1,1,-1,0.01,1
40438,81,-1,1,-1,0.02,1
40439,81,1,1,-1,0.01,1
40440,81,-1,1,-1,0.02,1
40441,81,1,1,-1,0.01,1
40442,81,1,1,-1,0.01,1
40443,81,-1,1,-1,0.02,1
40444,81,1,-1,-1,0.01,1
40445,81,1,1,-1,0.02,2
40446,81,1,1,-1,0.01,2
40447,81,1,1,1,0.05,2
40448,81,1,1,-1,0.05,2
40449,81,1,-1,1,0.01,2
40450,81,1,1,1,0.05,2
40451,81,1,1,1,0.05,2
40452,81,-1,-1,1,0.01,2
40453,81,-1,-1,-1,0.02,2
40454,81,-1,-1,-1,0.01,2
40455,81,-1,1,-1,0.02,2
40456,81,-1,-1,1,0.01,2
40457,81,1,-1,-1,0.05,2
40458,81,1,-1,1,0.01,2
40459,81,-1,-1,1,0.01,2
40460,81,1,-1,1,0.02,2
40461,81,-1,-1,1,0.05,2
40462,81,1,1,1,0.01,2
40463,81,1,-1,1,0.02,2
40464,81,1,1,1,0.01,2
40465,81,1,1,1,0.01,2
40466,81,1,-1,1,0.01,2
40467,81,1,1,-1,0.05,2
40468,81,-1,1,1,0.01,2
40469,81,1,1,-1,0.05,2
40470,81,1,-1,1,0.02,2
40471,81,-1,1,-1,0.02,2
40472,81,1,1,-1,0.01,2
40473,81,-1,-1,1,0.02,2
40474,81,-1,-1,1,0.01,2
40475,81,1,-1,1,0.01,2
40476,81,1,1,1,0.05,2
40477,81,1,1,-1,0.02,2
40478,81,-1,-1,1,0.02,2
40479,81,1,1,1,0.05,2
40480,81,1,1,-1,0.02,2
40481,81,1,1,1,0.02,2
40482,81,1,1,1,0.02,2
40483,81,1,1,1,0.01,2
40484,81,-1,1,1,0.02,2
40485,81,1,1,1,0.05,2
40486,81,1,-1,1,0.02,2
40487,81,-1,1,-1,0.02,1
40488,81,-1,1,-1,0.01,1
40489,81,-1,-1,-1,0.05,1
40490,81,-1,-1,-1,0.01,1
40491,81,1,-1,1,0.01,1
40492,81,1,1,1,0.05,1
40493,81,1,-1,1,0.05,1
40494,81,1,1,-1,0.02,1
40495,81,-1,1,-1,0.01,1
40496,81,1,1,1,0.02,2
40497,81,-1,1,-1,0.05,2
40498,81,-1,-1,-1,0.01,2
40499,81,1,1,1,0.05,2
40500,82,1,-1,-1,0.02,2
40501,82,-1,-1,1,0.02,1
40502,82,-1,-1,-1,0.01,1
40503,82,-1,-1,1,0.02,1
40504,82,1,1,1,0.01,1
40505,82,1,1,-1,0.02,1
40506,82,1,-1,-1,0.02,1
40507,82,1,1,-1,0.01,1
40508,82,1,1,1,0.02,1
40509,82,-1,1,1,0.02,1
40510,82,-1,1,1,0.02,1
40511,82,1,1,1,0.05,1
40512,82,1,1,1,0.02,1
40513,82,-1,1,1,0.01,1
40514,82,-1,-1,-1,0.05,1
40515,82,-1,-1,-1,0.05,1
40516,82,-1,-1,-1,0.01,1
40517,82,1,-1,1,0.01,1
40518,82,-1,-1,1,0.02,1
40519,82,1,-1,1,0.01,1
40520,82,1,-1,1,0.01,1
40521,82,-1,-1,1,0.01,1
40522,82,-1,-1,-1,0.02,1
40523,82,-1,-1,1,0.01,1
40524,82,1,-1,-1,0.01,1
40525,82,1,-1,-1,0.05,1
40526,82,-1,1,1,0.01,1
40527,82,-1,-1,1,0.05,1
40528,82,1,1,1,0.02,1
40529,82,-1,1,1,0.02,1
40530,82,-1,-1,1,0.02,1
40531,82,1,-1,1,0.01,1
40532,82,-1,-1,1,0.02,1
40533,82,-1,-1,-1,0.02,1
40534,82,-1,1,-1,0.01,1
40535,82,-1,-1,1,0.05,1
40536,82,1,-1,1,0.01,1
40537,82,1,1,1,0.02,1
40538,82,-1,1,-1,0.02,1
40539,82,-1,1,1,0.02,1
40540,82,-1,-1,-1,0.05,1
40541,82,1,1,1,0.05,1
40542,82,1,-1,-1,0.05,1
40543,82,1,1,-1,0.02,1
40544,82,1,1,1,0.05,2
40545,82,-1,1,1,0.02,2
40546,82,1,-1,-1,0.02,2
40547,82,1,-1,1,0.01,2
40548,82,-1,1,1,0.02,2
40549,82,1,1,1,0.02,2
40550,82,1,-1,1,0.01,2
40551,82,1,1,1,0.05,2
40552,82,-1,-1,-1,0.02,2
40553,82,-1,1,-1,0.02,2
40554,82,-1,-1,-1,0.01,2
40555,82,-1,-1,-1,0.01,2
40556,82,1,-1,1,0.01,2
40557,82,1,-1,-1,0.02,2
40558,82,1,-1,-1,0.01,2
40559,82,1,1,1,0.02,2
40560,82,1,-1,1,0.01,2
40561,82,1,1,-1,0.02,2
40562,82,-1,-1,-1,0.01,2
40563,82,-1,1,-1,0.05,2
40564,82,1,1,1,0.02,2
40565,82,1,-1,1,0.05,1
40566,82,1,-1,-1,0.02,1
40567,82,1,1,1,0.05,1
40568,82,-1,-1,1,0.01,1
40569,82,-1,-1,1,0.01,1
40570,82,1,-1,1,0.01,1
40571,82,-1,1,1,0.01,1
40572,82,1,-1,-1,0.05,1
40573,82,-1,1,-1,0.01,1
40574,82,1,1,-1,0.02,1
40575,82,1,-1,1,0.01,2
40576,82,1,-1,-1,0.05,2
40577,82,-1,-1,-1,0.05,2
40578,82,1,1,-1,0.01,2
40579,82,-1,1,-1,0.01,2
40580,82,-1,-1,1,0.05,2
40581,82,-1,-1,1,0.05,2
40582,82,1,1,1,0.01,2
40583,82,-1,-1,-1,0.05,2
40584,82,1,1,1,0.01,2
40585,82,1,-1,1,0.02,1
40586,82,-1,1,1,0.02,1
40587,82,1,1,-1,0.01,1
40588,82,-1,1,1,0.01,1
40589,82,1,1,1,0.01,1
40590,82,-1,-1,1,0.05,1
40591,82,1,1,1,0.02,1
40592,82,-1,-1,1,0.05,1
40593,82,1,1,-1,0.01,1
40594,82,1,-1,1,0.02,1
40595,82,-1,1,1,0.05,1
40596,82,-1,-1,-1,0.05,1
40597,82,-1,1,1,0.05,1
40598,82,1,1,-1,0.05,1
40599,82,-1,-1,1,0.05,1
40600,82,1,-1,-1,0.02,1
40601,82,-1,-1,-1,0.05,1
40602,82,1,1,-1,0.02,1
40603,82,1,1,-1,0.02,1
40604,82,1,1,-1,0.02,1
40605,82,-1,1,1,0.01,1
40606,82,-1,1,-1,0.05,2
40607,82,1,1,1,0.05,2
40608,82,-1,-1,-1,0.02,2
40609,82,1,1,1,0.01,2
40610,82,1,-1,-1,0.02,2
40611,82,-1,-1,-1,0.05,2
40612,82,1,1,-1,0.02,2
40613,82,-1,1,1,0.01,2
40614,82,1,-1,1,0.02,2
40615,82,-1,-1,1,0.05,2
40616,82,1,1,-1,0.02,2
40617,82,1,-1,-1,0.02,2
