,obs,resp,stimulus,previous,contrast,state
22915,46,1,1,-1,1.5,2
22916,46,1,1,1,0.5,2
22917,46,1,-1,1,1.5,2
22918,46,-1,-1,1,1.5,1
22919,46,1,1,-1,0.75,1
22920,46,1,1,-1,0.75,1
22921,46,1,1,-1,0.5,1
22922,46,1,-1,1,0.5,1
22923,46,1,1,1,0.75,1
22924,46,1,1,1,1.25,1
22925,46,1,1,1,0.5,1
22926,46,-1,-1,1,1.25,1
22927,46,1,1,-1,0.5,1
22928,46,-1,-1,1,1.5,1
22929,46,-1,-1,-1,1.5,1
22930,46,1,1,1,0.5,1
22931,46,-1,-1,-1,0.75,1
22932,46,1,1,1,0.5,1
22933,46,-1,-1,1,1.25,1
22934,46,1,1,1,1.5,1
22935,46,-1,-1,-1,0.5,1
22936,46,1,1,1,0.75,1
22937,46,-1,-1,1,1.25,1
22938,46,-1,-1,-1,1.5,1
22939,46,1,1,-1,0.5,1
22940,46,1,1,-1,1.25,1
22941,46,1,1,1,0.5,1
22942,46,1,1,-1,1.5,1
22943,46,-1,-1,-1,0.5,1
22944,46,1,-1,1,0.75,1
22945,46,-1,-1,1,1.5,1
22946,46,-1,-1,-1,1.25,1
22947,46,-1,-1,-1,1.25,1
22948,46,1,-1,1,0.75,2
22949,46,1,-1,1,0.5,2
22950,46,1,1,-1,1.5,2
22951,46,1,1,-1,0.75,2
22952,46,1,1,1,1.5,2
22953,46,-1,-1,1,0.75,1
22954,46,1,-1,1,0.75,1
22955,46,-1,-1,-1,0.75,1
22956,46,-1,-1,1,1.25,1
22957,46,1,1,-1,0.5,1
22958,46,1,1,1,1.5,1
22959,46,1,1,1,0.5,1
22960,46,-1,-1,1,1.25,1
22961,46,-1,-1,-1,1.5,1
22962,46,1,1,-1,1.5,1
22963,46,1,1,-1,1.25,1
22964,46,1,1,-1,1.25,1
22965,46,-1,-1,-1,0.75,1
22966,46,1,1,-1,0.75,1
22967,46,1,1,-1,1.25,1
22968,46,1,-1,1,0.5,2
22969,46,1,1,1,1.5,2
22970,46,1,1,-1,1.5,2
22971,46,1,1,1,1.25,2
22972,46,1,1,-1,1.25,2
22973,46,1,1,1,1.25,2
22974,46,-1,1,-1,0.75,2
22975,46,-1,-1,-1,1.5,2
22976,46,-1,1,-1,0.5,2
22977,46,1,-1,1,0.5,1
22978,46,1,1,1,0.5,1
22979,46,1,1,-1,1.25,1
22980,46,1,1,-1,1.25,1
22981,46,1,1,1,1.25,1
22982,46,1,-1,1,1.5,2
22983,46,1,1,1,0.75,2
22984,46,-1,-1,1,0.75,1
22985,46,-1,-1,-1,0.75,1
22986,46,-1,-1,-1,0.5,1
22987,46,1,1,1,0.75,1
22988,46,1,-1,1,0.5,1
22989,46,-1,-1,-1,0.75,1
22990,46,-1,-1,1,1.5,1
22991,46,1,1,-1,1.5,1
22992,46,-1,-1,1,0.75,1
22993,46,-1,-1,1,1.25,1
22994,46,-1,-1,-1,1.5,1
22995,46,1,1,1,1.5,1
22996,46,1,-1,1,0.75,1
22997,46,1,-1,1,0.5,1
22998,46,1,1,-1,1.25,1
22999,46,1,1,1,0.5,2
23000,47,-1,-1,0,1.25,1
23001,47,1,1,1,1.5,1
23002,47,1,-1,1,0.5,1
23003,47,1,1,-1,1.5,1
23004,47,-1,-1,-1,1.25,1
23005,47,-1,-1,-1,0.75,2
23006,47,-1,1,-1,0.75,2
23007,47,-1,1,-1,1.5,2
23008,47,1,1,1,0.75,2
23009,47,1,-1,1,0.5,2
23010,47,-1,-1,-1,0.75,2
23011,47,-1,1,-1,1.25,2
23012,47,-1,-1,-1,1.5,2
23013,47,-1,-1,-1,1.5,2
23014,47,1,-1,1,1.5,2
23015,47,1,1,1,1.25,1
23016,47,-1,-1,-1,0.5,1
23017,47,1,1,-1,1.5,1
23018,47,1,1,-1,1.25,1
23019,47,1,1,1,1.25,2
23020,47,-1,1,-1,0.5,2
23021,47,-1,1,-1,1.25,2
23022,47,-1,-1,-1,1.5,2
23023,47,1,-1,1,1.5,2
23024,47,1,1,-1,1.5,2
23025,47,1,1,-1,1.25,2
23026,47,1,1,1,1.25,1
23027,47,1,1,-1,1.5,1
23028,47,-1,-1,1,0.5,1
23029,47,1,-1,1,0.5,1
23030,47,1,-1,1,0.75,1
23031,47,1,1,-1,0.75,1
23032,47,1,1,-1,0.75,1
23033,47,1,-1,1,0.5,1
23034,47,1,-1,1,0.75,2
23035,47,-1,-1,-1,1.5,2
23036,47,-1,1,-1,1.25,2
23037,47,1,1,1,1.5,2
23038,47,1,1,1,0.5,2
23039,47,1,1,1,1.5,2
23040,47,-1,-1,-1,0.5,2
23041,47,1,1,-1,1.5,1
23042,47,-1,-1,1,1.25,1
23043,47,-1,-1,-1,0.5,1
23044,47,1,1,-1,1.5,1
23045,47,1,1,-1,1.5,1
23046,47,-1,1,-1,0.5,2
23047,47,-1,-1,-1,1.5,1
23048,47,-1,-1,-1,0.75,1
23049,47,1,1,-1,0.5,1
23050,47,-1,-1,-1,0.5,2
23051,47,-1,-1,-1,0.5,1
23052,47,1,1,-1,1.25,1
23053,47,1,1,1,0.75,1
23054,47,-1,-1,-1,0.5,1
23055,47,1,-1,1,0.5,1
23056,47,-1,-1,-1,1.25,2
23057,47,-1,-1,1,1.25,2
23058,47,1,1,1,1.25,2
23059,47,1,-1,1,1.25,2
23060,47,1,1,1,0.5,2
23061,47,-1,-1,-1,1.5,2
23062,47,-1,-1,-1,1.25,2
23063,47,1,-1,1,0.75,2
23064,47,-1,-1,-1,0.75,2
23065,47,1,-1,1,0.5,2
23066,47,1,-1,1,0.5,2
23067,47,1,-1,1,0.75,2
23068,47,1,1,1,0.5,2
23069,47,1,-1,1,1.25,2
23070,47,-1,-1,-1,1.25,2
23071,47,1,-1,1,0.75,2
23072,47,1,1,-1,1.5,2
23073,47,1,-1,1,0.5,2
23074,47,-1,-1,-1,1.5,1
23075,47,1,1,-1,1.5,1
23076,47,1,1,1,0.5,1
23077,47,1,1,-1,1.25,1
23078,47,-1,-1,-1,1.25,1
23079,47,1,1,1,1.5,1
23080,47,1,-1,1,0.75,1
23081,47,-1,-1,-1,1.5,2
23082,47,1,1,1,1.25,2
23083,47,-1,-1,-1,0.75,2
23084,47,-1,1,-1,0.5,2
23085,47,1,-1,1,0.75,2
23086,47,1,1,1,1.25,2
23087,47,1,-1,1,1.5,2
23088,47,-1,-1,-1,1.5,2
23089,47,-1,-1,-1,0.5,2
23090,47,1,1,1,1.5,2
23091,47,-1,-1,-1,1.25,2
23092,47,1,1,1,1.5,2
23093,47,1,-1,1,0.75,2
23094,47,1,1,1,0.5,1
23095,47,1,1,1,0.75,1
23096,47,-1,-1,1,1.5,1
23097,47,-1,-1,-1,0.5,1
23098,47,1,1,1,0.5,1
23099,47,1,1,1,0.5,1
23100,47,-1,-1,1,1.25,1
23101,47,-1,-1,-1,0.75,1
23102,47,-1,-1,1,0.75,1
23103,47,1,-1,1,0.5,1
23104,47,-1,-1,-1,1.25,1
23105,47,-1,-1,-1,0.5,2
23106,47,1,-1,1,1.25,2
23107,47,-1,-1,-1,1.5,2
23108,47,1,1,1,1.5,2
23109,47,1,1,1,0.5,2
23110,47,-1,1,-1,0.75,2
23111,47,1,1,1,0.5,2
23112,47,-1,1,-1,1.25,2
23113,47,1,-1,1,0.75,2
23114,47,-1,-1,-1,0.75,2
23115,47,-1,-1,-1,1.25,1
23116,47,1,1,1,0.75,1
23117,47,-1,-1,1,0.75,1
23118,47,1,1,1,0.5,2
23119,47,-1,-1,-1,0.75,2
23120,47,1,1,1,1.25,2
23121,47,-1,-1,-1,1.25,1
23122,47,-1,-1,-1,0.75,1
23123,47,-1,-1,1,1.25,1
23124,47,1,1,1,0.5,1
23125,47,-1,-1,-1,0.5,1
23126,47,1,1,-1,1.25,1
23127,47,1,1,-1,1.25,1
23128,47,-1,-1,-1,1.25,1
23129,47,-1,-1,-1,1.5,1
23130,47,-1,-1,-1,1.5,1
23131,47,1,1,1,0.5,1
23132,47,1,1,-1,1.5,1
23133,47,-1,-1,-1,0.75,1
23134,47,1,1,-1,1.5,1
23135,47,1,1,-1,0.75,1
23136,47,-1,-1,1,1.25,1
23137,47,1,1,-1,0.75,1
23138,47,-1,-1,-1,1.25,1
23139,47,1,1,1,1.5,1
23140,47,1,1,1,1.5,1
23141,47,-1,-1,1,1.25,1
23142,47,1,1,1,0.5,2
23143,47,1,1,-1,0.5,2
23144,47,1,1,1,0.75,2
23145,47,1,-1,1,1.5,2
23146,47,1,1,1,1.25,2
23147,47,-1,-1,-1,1.5,2
23148,47,-1,1,-1,1.25,2
23149,47,1,-1,1,0.75,2
23150,47,-1,-1,-1,0.75,2
23151,47,-1,1,-1,0.5,2
23152,47,1,1,1,0.75,2
23153,47,1,1,1,0.75,1
23154,47,1,1,1,1.5,1
23155,47,-1,-1,-1,1.5,1
23156,47,-1,-1,-1,0.5,2
23157,47,-1,1,-1,0.5,2
23158,47,-1,-1,-1,1.5,1
23159,47,1,-1,1,0.5,1
23160,47,1,1,-1,1.5,1
23161,47,-1,-1,1,1.5,1
23162,47,-1,-1,-1,0.5,1
23163,47,1,1,-1,1.5,1
23164,47,-1,1,-1,1.25,2
23165,47,1,-1,1,1.25,1
23166,47,1,1,1,0.75,1
23167,47,1,-1,1,0.75,1
23168,47,1,-1,1,0.75,1
23169,47,1,1,1,0.5,1
23170,47,1,1,1,1.5,1
23171,47,1,1,1,0.75,1
23172,47,1,1,-1,0.75,1
23173,47,-1,-1,-1,0.5,1
23174,47,1,1,1,1.25,1
23175,47,1,1,1,1.5,2
23176,47,-1,-1,-1,0.75,2
23177,47,-1,-1,-1,0.75,2
23178,47,1,1,1,1.25,2
23179,47,1,1,1,0.5,2
23180,47,-1,-1,-1,0.75,2
23181,47,-1,-1,-1,1.25,2
23182,47,1,1,1,0.5,2
23183,47,-1,1,-1,0.75,2
23184,47,1,1,1,1.25,2
23185,47,-1,-1,-1,1.5,2
23186,47,-1,-1,-1,1.25,2
23187,47,1,1,1,0.5,2
23188,47,1,-1,1,1.25,2
23189,47,-1,-1,1,1.5,1
23190,47,-1,-1,-1,1.5,1
23191,47,-1,-1,-1,0.75,1
23192,47,1,1,1,0.75,1
23193,47,1,1,1,1.5,1
23194,47,-1,-1,-1,0.5,1
23195,47,-1,-1,-1,1.25,1
23196,47,1,1,1,1.5,1
23197,47,1,1,1,0.5,1
23198,47,1,1,1,0.75,1
23199,47,1,1,1,1.25,1
23200,47,1,1,1,0.5,1
23201,47,1,1,1,0.5,1
23202,47,1,1,1,1.5,1
23203,47,1,1,1,1.5,1
23204,47,1,1,-1,0.5,1
23205,47,-1,-1,1,1.25,1
23206,47,1,1,-1,1.5,2
23207,47,1,1,1,0.5,2
23208,47,1,1,-1,1.5,2
23209,47,-1,-1,-1,0.75,1
23210,47,1,1,1,0.75,1
23211,47,-1,-1,-1,0.75,1
23212,47,-1,-1,-1,0.75,1
23213,47,1,1,-1,1.25,1
23214,47,-1,-1,-1,1.5,1
23215,47,1,1,1,1.5,1
23216,47,1,-1,1,1.5,2
23217,47,-1,1,-1,0.5,2
23218,47,-1,-1,-1,0.75,2
23219,47,1,-1,1,0.75,2
23220,47,-1,-1,-1,1.25,2
23221,47,1,-1,1,1.25,2
23222,47,-1,1,-1,0.75,2
23223,47,1,-1,1,1.25,2
23224,47,-1,-1,1,1.25,1
23225,47,1,1,1,0.5,2
23226,47,-1,-1,-1,0.5,2
23227,47,1,1,-1,1.25,2
23228,47,-1,-1,-1,1.5,1
23229,47,1,1,-1,1.25,1
23230,47,1,1,-1,0.75,1
23231,47,-1,-1,-1,0.75,1
23232,47,1,1,-1,0.75,1
23233,47,-1,-1,-1,0.5,2
23234,47,-1,1,-1,0.5,2
23235,47,-1,1,-1,0.75,2
23236,47,1,1,-1,0.75,2
23237,47,1,1,1,1.5,2
23238,47,1,1,1,1.5,1
23239,47,1,-1,1,0.5,1
23240,47,1,-1,1,0.75,1
23241,47,1,-1,1,0.75,1
23242,47,1,1,-1,0.75,1
23243,47,1,1,-1,1.5,1
23244,47,1,1,1,1.5,1
23245,47,1,1,-1,1.25,1
23246,47,-1,-1,-1,1.25,1
23247,47,1,1,1,1.25,1
23248,47,1,1,1,1.25,1
23249,47,1,1,1,0.75,1
23250,47,1,1,1,1.5,1
23251,47,1,1,1,1.5,1
23252,47,-1,-1,-1,1.25,1
23253,47,-1,1,-1,0.5,1
23254,47,1,-1,1,0.75,1
23255,47,-1,-1,-1,1.25,2
23256,47,-1,-1,-1,1.5,2
23257,47,-1,1,-1,0.5,2
23258,47,1,-1,1,0.75,2
23259,47,1,-1,1,1.5,2
23260,47,-1,-1,-1,1.5,2
23261,47,1,1,1,0.5,2
23262,47,1,1,1,1.5,2
23263,47,-1,1,-1,0.75,2
23264,47,1,-1,1,1.5,2
23265,47,1,-1,1,0.75,2
23266,47,1,1,1,0.5,1
23267,47,-1,-1,-1,0.75,1
23268,47,1,-1,1,1.25,2
23269,47,-1,-1,-1,0.75,1
23270,47,-1,-1,-1,0.5,1
23271,47,1,-1,1,0.75,1
23272,47,-1,-1,-1,1.25,2
23273,47,1,-1,1,0.75,2
23274,47,-1,-1,-1,0.75,2
23275,47,1,-1,1,0.5,2
23276,47,1,-1,1,0.5,2
23277,47,-1,-1,-1,1.25,2
23278,47,-1,-1,-1,1.25,2
23279,47,1,-1,1,1.25,2
23280,47,1,-1,1,1.25,2
23281,47,-1,-1,-1,1.25,2
23282,47,-1,1,-1,0.5,2
23283,47,-1,1,-1,0.75,2
23284,47,1,1,1,0.5,1
23285,47,-1,-1,1,1.5,1
23286,47,1,-1,1,0.75,1
23287,47,-1,-1,-1,1.5,1
23288,47,1,1,1,1.5,1
23289,47,1,-1,1,1.25,1
23290,47,1,-1,1,0.5,2
23291,47,-1,-1,-1,0.75,1
23292,47,1,-1,1,1.25,1
23293,47,-1,-1,-1,1.5,2
23294,47,1,1,1,0.75,2
23295,47,1,-1,1,0.5,2
23296,47,-1,1,-1,0.5,2
23297,47,1,-1,1,0.5,1
23298,47,-1,-1,1,1.5,1
23299,47,-1,-1,-1,1.5,1
23300,47,-1,-1,-1,1.5,1
23301,47,1,1,-1,1.5,1
23302,47,1,1,-1,1.5,1
23303,47,1,1,-1,0.5,1
23304,47,-1,-1,-1,1.5,1
23305,47,1,1,-1,0.5,1
23306,47,-1,-1,-1,0.75,1
23307,47,1,1,1,0.5,1
23308,47,1,1,1,0.75,1
23309,47,1,1,-1,1.25,1
23310,47,1,1,1,1.5,1
23311,47,1,1,1,1.5,1
23312,47,1,1,-1,1.5,1
23313,47,-1,-1,-1,1.5,2
23314,47,-1,-1,-1,1.5,2
23315,47,1,-1,1,0.5,2
23316,47,1,-1,1,0.75,2
23317,47,-1,-1,-1,1.25,2
23318,47,-1,-1,-1,1.5,2
23319,47,1,-1,1,0.75,2
23320,47,1,-1,1,1.5,2
23321,47,1,-1,1,1.5,2
23322,47,1,1,1,1.25,2
23323,47,1,1,1,0.5,2
23324,47,1,1,-1,1.5,2
23325,47,1,1,1,1.25,2
23326,47,1,-1,1,0.5,2
23327,47,1,1,-1,1.5,1
23328,47,1,1,1,0.75,1
23329,47,1,-1,1,0.5,2
23330,47,1,1,1,1.5,2
23331,47,1,-1,1,1.25,2
23332,47,1,1,1,1.5,2
23333,47,-1,-1,-1,0.5,2
23334,47,-1,1,-1,0.5,2
23335,47,-1,-1,-1,1.25,2
23336,47,1,1,1,1.25,1
23337,47,1,1,1,0.5,1
23338,47,-1,-1,-1,0.75,1
23339,47,1,1,1,0.5,1
23340,47,1,1,1,0.5,1
23341,47,-1,-1,-1,1.25,1
23342,47,-1,-1,1,1.5,1
23343,47,1,-1,1,0.5,1
23344,47,1,1,-1,1.25,1
23345,47,1,1,1,0.75,1
23346,47,-1,-1,1,1.5,1
23347,47,1,1,-1,1.5,1
23348,47,1,-1,1,0.75,1
23349,47,1,1,1,1.25,1
23350,47,1,1,1,1.5,1
23351,47,1,-1,1,0.5,1
23352,47,-1,-1,1,0.75,1
23353,47,-1,-1,1,0.75,1
23354,47,-1,-1,-1,0.5,2
23355,47,1,1,-1,0.5,1
23356,47,1,-1,1,0.5,1
23357,47,-1,-1,1,1.5,1
23358,47,1,1,1,0.75,1
23359,47,1,1,1,0.5,1
23360,47,-1,-1,1,1.25,1
23361,47,-1,-1,-1,0.5,1
23362,47,-1,-1,-1,0.5,1
23363,47,-1,-1,1,1.25,1
23364,47,1,-1,1,0.5,2
23365,47,1,-1,1,0.5,2
23366,47,-1,-1,-1,1.25,2
23367,47,-1,1,-1,0.75,2
23368,47,-1,-1,-1,1.25,2
23369,47,-1,-1,-1,0.5,2
23370,47,1,-1,1,0.5,2
23371,47,1,1,1,0.5,2
23372,47,-1,-1,-1,0.75,2
23373,47,-1,-1,-1,1.25,2
23374,47,-1,-1,-1,1.25,2
23375,47,1,1,1,1.5,2
23376,47,-1,-1,-1,1.5,2
23377,47,1,1,1,0.5,1
23378,47,-1,1,-1,1.25,2
23379,47,1,1,-1,1.25,2
23380,47,1,1,1,1.25,2
23381,47,-1,-1,-1,1.25,2
23382,47,-1,1,-1,0.5,2
23383,47,1,1,-1,1.25,2
23384,47,1,1,-1,1.5,2
23385,47,-1,1,-1,1.25,2
23386,47,1,1,1,1.25,2
23387,47,-1,-1,-1,1.5,2
23388,47,-1,1,-1,0.5,2
23389,47,1,1,1,1.5,2
23390,47,-1,-1,-1,1.5,1
23391,47,-1,-1,-1,1.25,1
23392,47,-1,-1,1,1.5,1
23393,47,1,1,1,1.5,1
23394,47,1,1,-1,0.75,1
23395,47,1,1,1,0.5,1
23396,47,1,1,1,1.25,1
23397,47,1,-1,1,0.5,1
23398,47,1,1,-1,1.25,1
23399,47,1,1,1,1.25,1
23400,47,1,1,-1,1.5,1
23401,47,1,1,-1,1.25,1
23402,47,-1,-1,1,1.5,1
23403,47,1,1,-1,0.75,1
23404,47,1,1,-1,0.5,1
23405,47,-1,-1,-1,1.5,1
23406,47,-1,-1,-1,0.75,1
23407,47,-1,-1,1,1.25,1
23408,47,1,1,-1,0.75,1
23409,47,1,1,1,0.5,2
23410,47,1,1,1,0.5,2
23411,47,1,1,1,0.75,2
23412,47,-1,1,-1,1.25,2
23413,47,-1,-1,-1,0.5,2
23414,47,1,1,-1,1.5,2
23415,47,-1,-1,-1,1.25,1
23416,47,1,1,1,1.25,1
23417,47,-1,-1,-1,0.75,2
23418,47,-1,-1,-1,1.25,2
23419,47,-1,-1,-1,0.75,2
23420,47,1,1,1,0.5,2
23421,47,1,1,1,0.5,2
23422,47,1,1,1,0.5,2
23423,47,-1,1,-1,0.5,2
23424,47,1,1,-1,0.5,2
23425,47,-1,-1,-1,1.5,1
23426,47,1,-1,1,0.75,1
23427,47,1,1,1,1.25,1
23428,47,-1,-1,1,1.5,1
23429,47,-1,-1,-1,0.75,1
23430,47,1,1,1,0.5,1
23431,47,1,1,1,0.75,1
23432,47,-1,-1,-1,0.75,1
23433,47,-1,-1,-1,1.5,1
23434,47,1,1,-1,1.25,1
23435,47,-1,-1,1,1.25,1
23436,47,1,-1,1,0.5,2
23437,47,-1,-1,-1,1.5,2
23438,47,1,-1,1,0.75,2
23439,47,1,1,1,0.75,2
23440,47,-1,-1,-1,0.5,1
23441,47,1,1,1,0.5,2
23442,47,1,1,-1,0.75,2
23443,47,1,1,-1,0.5,2
23444,47,-1,-1,-1,0.75,2
23445,47,-1,-1,-1,0.75,2
23446,47,1,1,1,0.75,2
23447,47,1,-1,1,1.25,2
23448,47,-1,1,-1,0.75,2
23449,47,1,1,-1,1.5,2
23450,47,1,1,1,1.25,2
23451,47,1,-1,1,0.75,2
23452,47,-1,-1,-1,1.25,2
23453,47,1,1,1,1.25,2
23454,47,-1,1,-1,1.5,2
23455,47,-1,-1,-1,1.5,2
23456,47,-1,-1,-1,0.75,2
23457,47,1,-1,1,1.25,2
23458,47,-1,1,-1,0.5,2
23459,47,1,1,1,0.75,2
23460,47,1,-1,1,0.75,2
23461,47,1,1,-1,1.25,2
23462,47,1,-1,1,1.5,2
23463,47,1,1,1,1.5,2
23464,47,1,1,-1,1.25,2
23465,47,1,1,1,0.75,2
23466,47,1,-1,1,1.5,2
23467,47,1,-1,1,0.75,2
23468,47,1,1,1,0.75,1
23469,47,-1,-1,-1,0.5,1
23470,47,-1,-1,1,1.25,1
23471,47,-1,-1,-1,0.5,1
23472,47,1,1,1,1.25,1
23473,47,1,1,1,1.5,1
23474,47,1,-1,1,0.75,1
23475,47,-1,-1,-1,1.5,1
23476,47,-1,-1,-1,0.5,1
23477,47,1,1,-1,0.75,1
23478,47,-1,-1,-1,0.5,1
23479,47,1,1,1,0.5,1
23480,47,1,1,-1,1.5,1
23481,47,1,1,-1,0.5,1
23482,47,1,1,1,1.5,1
23483,47,-1,1,-1,0.75,2
23484,47,1,1,-1,1.5,2
23485,47,1,-1,1,0.75,2
23486,47,1,-1,1,0.75,2
23487,47,1,1,-1,1.25,2
23488,47,1,1,1,0.75,2
23489,47,1,-1,1,1.25,2
23490,47,-1,1,-1,0.75,2
23491,47,1,-1,1,1.25,2
23492,47,1,1,-1,0.75,2
23493,47,-1,-1,-1,1.5,2
23494,47,1,1,-1,1.25,2
23495,47,1,-1,1,0.5,2
23496,47,-1,-1,-1,0.5,2
23497,47,1,-1,1,1.5,2
23498,47,-1,-1,-1,0.75,2
23499,47,1,1,-1,1.25,2
23500,48,1,1,0,1.25,2
23501,48,1,-1,1,1.5,2
23502,48,-1,1,-1,0.5,2
23503,48,1,1,1,1.5,2
23504,48,-1,-1,-1,0.5,2
23505,48,-1,-1,-1,0.75,2
23506,48,-1,-1,-1,0.75,2
23507,48,1,-1,1,1.5,2
23508,48,-1,-1,-1,1.5,1
23509,48,1,-1,1,0.5,1
23510,48,1,1,-1,0.5,1
23511,48,-1,1,-1,0.75,2
23512,48,-1,-1,-1,0.5,2
23513,48,1,1,-1,0.75,2
23514,48,1,1,-1,0.75,2
23515,48,1,-1,1,1.25,2
23516,48,1,1,-1,1.25,2
23517,48,1,1,1,0.75,2
23518,48,-1,-1,1,1.25,1
23519,48,1,1,-1,0.5,1
23520,48,1,1,1,0.75,1
23521,48,-1,-1,-1,1.25,1
23522,48,-1,-1,-1,0.75,1
23523,48,1,-1,1,1.5,1
23524,48,-1,-1,-1,0.5,1
23525,48,1,1,-1,1.25,1
23526,48,1,1,-1,0.5,1
23527,48,1,1,-1,0.5,1
23528,48,-1,-1,1,0.75,1
23529,48,-1,-1,-1,1.5,1
23530,48,1,-1,1,0.5,2
23531,48,-1,-1,-1,1.25,2
23532,48,1,-1,1,1.25,2
23533,48,1,1,1,1.25,2
23534,48,1,1,1,1.5,2
23535,48,1,1,-1,1.25,2
23536,48,1,1,1,0.75,2
23537,48,1,1,1,0.5,2
23538,48,1,1,-1,1.5,2
23539,48,1,1,1,0.5,2
23540,48,-1,1,-1,1.25,2
23541,48,1,1,-1,1.5,2
23542,48,1,1,1,0.5,2
23543,48,1,1,1,0.5,2
23544,48,1,1,-1,1.5,2
23545,48,1,1,-1,1.5,2
23546,48,1,1,1,1.25,2
23547,48,-1,-1,-1,0.5,2
23548,48,1,1,-1,1.5,1
23549,48,-1,-1,-1,0.75,1
23550,48,1,1,1,0.75,1
23551,48,1,-1,1,0.75,1
23552,48,1,1,1,1.25,1
23553,48,1,1,-1,0.5,1
23554,48,-1,-1,-1,1.5,2
23555,48,-1,1,-1,0.75,2
23556,48,-1,-1,-1,0.75,2
23557,48,1,1,1,1.5,2
23558,48,-1,-1,-1,0.75,2
23559,48,1,1,1,0.5,2
23560,48,1,1,-1,1.25,2
23561,48,-1,1,-1,0.5,2
23562,48,1,1,-1,0.5,2
23563,48,-1,-1,-1,1.25,2
23564,48,1,1,1,1.25,1
23565,48,1,1,-1,1.5,1
23566,48,-1,1,-1,0.5,1
23567,48,-1,-1,1,1.5,1
23568,48,1,1,-1,1.5,1
23569,48,1,1,1,1.5,1
23570,48,-1,-1,-1,0.75,1
23571,48,-1,-1,-1,1.25,1
23572,48,-1,1,-1,0.75,2
23573,48,1,-1,1,1.25,2
23574,48,1,-1,1,0.5,2
23575,48,1,1,1,1.5,2
23576,48,1,-1,1,0.75,2
23577,48,1,1,1,0.75,2
23578,48,-1,1,-1,0.5,2
23579,48,-1,1,-1,0.5,2
23580,48,1,1,1,1.25,2
23581,48,1,1,-1,1.25,2
23582,48,-1,-1,-1,1.25,2
23583,48,1,1,1,0.5,2
23584,48,1,-1,1,1.5,2
23585,48,1,-1,1,1.25,2
23586,48,1,1,-1,1.5,2
23587,48,1,-1,1,0.75,2
23588,48,-1,-1,-1,1.5,2
23589,48,-1,1,-1,0.5,2
23590,48,1,-1,1,0.75,2
23591,48,1,-1,1,1.5,2
23592,48,1,1,1,1.25,2
23593,48,1,-1,1,0.5,2
23594,48,1,1,-1,1.25,2
23595,48,1,1,1,0.75,2
23596,48,1,1,1,1.25,2
23597,48,1,1,1,0.5,2
23598,48,1,1,-1,1.5,2
23599,48,1,1,1,1.25,2
23600,48,1,-1,1,0.75,2
23601,48,1,1,1,1.5,2
23602,48,1,1,1,1.25,2
23603,48,1,-1,1,1.5,2
23604,48,-1,-1,-1,1.5,2
23605,48,-1,-1,-1,0.5,2
23606,48,-1,-1,-1,0.75,2
23607,48,1,-1,1,0.5,2
23608,48,1,1,1,0.75,2
23609,48,1,1,1,0.75,2
23610,48,1,1,1,1.5,2
23611,48,1,-1,1,0.75,2
23612,48,1,-1,1,0.5,2
23613,48,-1,-1,-1,1.5,2
23614,48,1,-1,1,1.5,2
23615,48,1,-1,1,0.5,2
23616,48,1,1,-1,0.75,2
23617,48,1,1,-1,1.5,2
23618,48,1,1,-1,1.5,2
23619,48,-1,-1,-1,0.75,2
23620,48,1,1,1,0.75,2
23621,48,-1,-1,-1,1.5,2
23622,48,1,-1,1,1.25,2
23623,48,1,1,1,0.75,1
23624,48,1,1,1,1.5,1
23625,48,1,1,1,0.5,2
23626,48,1,-1,1,0.75,2
23627,48,1,-1,1,0.75,2
23628,48,1,-1,1,0.5,2
23629,48,-1,-1,-1,1.25,2
23630,48,1,-1,1,0.5,2
23631,48,-1,1,-1,0.5,2
23632,48,-1,-1,-1,0.75,2
23633,48,1,-1,1,1.25,2
23634,48,1,1,1,0.5,2
23635,48,-1,1,-1,0.5,2
23636,48,1,1,1,1.25,2
23637,48,1,1,1,1.5,2
23638,48,1,1,1,0.5,2
23639,48,1,-1,1,0.75,2
23640,48,-1,-1,1,1.5,1
23641,48,-1,-1,-1,0.5,1
23642,48,1,1,1,1.25,1
23643,48,-1,1,-1,0.75,2
23644,48,1,1,1,0.75,2
23645,48,1,-1,1,0.75,2
23646,48,1,1,1,1.25,2
23647,48,1,1,1,1.25,2
23648,48,1,1,1,0.75,2
23649,48,1,1,1,0.75,2
23650,48,-1,1,-1,0.75,2
23651,48,1,-1,1,0.5,1
23652,48,1,-1,1,0.5,1
23653,48,1,1,-1,1.5,1
23654,48,1,-1,1,1.5,1
23655,48,-1,-1,-1,0.5,1
23656,48,-1,-1,-1,0.75,2
23657,48,1,-1,1,0.5,2
23658,48,-1,1,-1,1.25,2
23659,48,-1,-1,-1,0.5,2
23660,48,-1,1,-1,0.75,2
23661,48,-1,-1,-1,1.25,2
23662,48,1,-1,1,1.25,2
23663,48,1,1,1,1.25,2
23664,48,1,-1,1,1.5,2
23665,48,1,1,-1,1.5,2
23666,48,-1,1,-1,0.5,2
23667,48,1,1,-1,0.75,2
23668,48,-1,1,-1,0.5,2
23669,48,-1,-1,-1,1.25,2
23670,48,-1,1,-1,0.75,2
23671,48,1,1,1,1.25,2
23672,48,1,-1,1,1.25,2
23673,48,1,1,1,1.5,2
23674,48,1,1,1,1.25,2
23675,48,1,1,1,1.5,2
