obs,resp,stimulus,previous,contrast,state
37,1,-1,1,0.05,1
37,-1,1,1,0.02,1
37,1,-1,1,0.1,1
37,1,1,1,0.02,1
37,1,-1,-1,0.02,1
37,1,1,1,0.01,1
37,-1,1,-1,0.01,1
37,-1,1,-1,0.1,1
37,-1,1,-1,0.05,1
37,-1,-1,-1,0.05,1
37,1,-1,1,0.01,1
37,1,1,1,0.02,1
37,1,-1,1,0.01,1
37,-1,1,-1,0.01,1
37,1,-1,1,0.01,1
37,-1,1,-1,0.01,1
37,-1,1,-1,0.1,1
37,-1,-1,-1,0.05,1
37,-1,-1,-1,0.05,1
37,-1,-1,1,0.02,1
37,1,1,1,0.01,1
37,1,1,1,0.05,1
37,-1,1,-1,0.1,2
37,-1,1,-1,0.05,2
37,1,-1,-1,0.02,2
37,-1,-1,-1,0.05,2
37,-1,-1,1,0.1,2
37,-1,-1,-1,0.1,1
37,1,-1,1,0.05,1
37,1,1,1,0.01,1
37,1,-1,1,0.02,1
37,1,1,1,0.02,1
37,-1,1,-1,0.01,1
37,1,1,-1,0.05,2
37,-1,1,1,0.01,2
37,-1,1,1,0.05,2
37,1,-1,1,0.01,2
37,1,-1,1,0.05,2
37,1,1,1,0.02,2
37,-1,1,1,0.01,2
37,-1,-1,-1,0.01,2
37,1,1,1,0.02,2
37,-1,1,-1,0.05,2
37,-1,1,1,0.05,2
37,1,1,1,0.05,2
37,1,-1,1,0.01,2
37,1,-1,-1,0.05,2
37,-1,-1,1,0.1,2
37,1,-1,1,0.01,2
37,-1,1,-1,0.02,2
37,-1,1,-1,0.05,2
37,-1,-1,1,0.01,2
37,-1,-1,1,0.02,2
37,-1,1,-1,0.02,2
37,-1,1,-1,0.02,2
37,-1,1,-1,0.02,2
37,-1,-1,-1,0.1,2
37,1,1,1,0.02,2
38,-1,1,0,0.01,1
38,1,1,-1,0.1,1
38,1,-1,1,0.01,1
38,-1,1,1,0.02,2
38,-1,1,1,0.05,2
38,-1,1,1,0.05,2
38,1,1,-1,0.01,2
38,1,-1,-1,0.02,2
38,1,-1,1,0.1,2
38,1,-1,-1,0.01,2
38,-1,1,-1,0.02,1
38,1,1,1,0.02,1
38,1,1,1,0.1,1
38,1,-1,1,0.05,1
38,1,1,1,0.05,1
38,1,1,1,0.01,1
38,-1,1,1,0.02,1
38,-1,1,-1,0.02,1
38,-1,-1,-1,0.02,1
38,1,1,-1,0.05,1
38,1,-1,1,0.02,1
38,1,-1,-1,0.01,2
38,1,1,1,0.1,2
38,-1,-1,-1,0.05,2
38,1,1,1,0.02,2
38,-1,1,-1,0.1,2
38,1,1,1,0.1,1
38,-1,1,-1,0.02,1
38,1,1,1,0.05,1
38,1,-1,1,0.01,1
38,1,1,1,0.1,1
38,-1,1,1,0.01,1
38,-1,-1,1,0.02,1
38,-1,-1,-1,0.01,1
38,1,1,1,0.01,1
38,-1,-1,-1,0.1,1
38,-1,-1,-1,0.1,1
38,-1,-1,-1,0.05,1
38,-1,-1,-1,0.05,1
38,1,1,1,0.05,1
38,-1,-1,1,0.01,1
38,1,-1,1,0.01,1
38,-1,1,-1,0.05,1
38,1,-1,1,0.05,1
38,1,-1,1,0.05,1
38,1,1,-1,0.05,1
38,-1,-1,-1,0.02,1
38,1,-1,1,0.02,1
38,1,-1,-1,0.1,1
38,1,1,1,0.05,1
38,1,-1,1,0.01,1
38,1,-1,1,0.1,1
38,-1,-1,1,0.1,1
38,-1,-1,1,0.1,1
38,-1,1,-1,0.02,1
38,1,-1,1,0.02,1
38,-1,1,-1,0.1,1
38,-1,-1,-1,0.05,1
38,-1,1,1,0.1,2
38,1,1,1,0.05,1
38,1,-1,1,0.05,1
38,1,1,1,0.02,2
38,-1,-1,-1,0.05,2
38,1,1,1,0.01,2
38,1,-1,1,0.01,2
38,1,1,-1,0.05,2
38,-1,-1,-1,0.1,2
38,-1,-1,1,0.05,2
38,-1,-1,-1,0.02,2
38,-1,1,1,0.05,2
38,-1,-1,-1,0.1,2
38,1,1,-1,0.05,2
38,-1,1,1,0.05,2
38,1,-1,1,0.02,2
38,1,1,1,0.1,2
38,1,-1,1,0.1,1
38,-1,-1,-1,0.02,1
38,1,1,1,0.01,1
38,1,1,-1,0.01,2
38,-1,1,1,0.1,2
38,-1,-1,-1,0.1,2
38,-1,1,-1,0.05,2
38,-1,1,1,0.01,2
38,1,-1,-1,0.1,2
38,1,1,1,0.02,2
38,-1,1,1,0.02,2
38,1,-1,1,0.05,2
38,1,-1,1,0.02,1
38,1,1,1,0.01,1
38,1,-1,1,0.05,1
38,-1,1,-1,0.01,1
38,1,1,1,0.05,1
38,-1,1,-1,0.05,1
38,1,1,1,0.01,1
38,-1,1,-1,0.05,1
38,1,1,1,0.01,1
38,-1,-1,-1,0.01,1
38,-1,-1,1,0.1,1
38,1,-1,1,0.1,1
38,-1,1,-1,0.02,1
38,1,1,-1,0.1,1
38,-1,-1,-1,0.02,1
38,1,-1,1,0.05,1
38,1,-1,1,0.02,1
38,1,-1,-1,0.05,1
38,-1,1,-1,0.1,1
38,1,1,1,0.1,2
38,-1,1,-1,0.02,1
38,-1,1,-1,0.02,1
38,-1,1,1,0.05,1
38,1,-1,-1,0.05,2
38,1,-1,-1,0.1,2
38,-1,-1,-1,0.05,2
38,-1,-1,1,0.02,2
38,-1,1,-1,0.1,2
38,-1,1,-1,0.01,2
38,-1,1,1,0.05,2
38,-1,1,-1,0.02,2
38,1,1,1,0.01,2
38,-1,-1,1,0.05,2
38,1,-1,-1,0.01,2
38,1,-1,1,0.05,2
38,-1,-1,1,0.02,2
38,-1,-1,1,0.02,2
38,-1,1,-1,0.1,2
38,-1,1,1,0.02,2
38,1,-1,-1,0.01,2
38,1,1,1,0.05,2
38,1,1,1,0.02,2
38,-1,1,-1,0.01,2
38,-1,1,1,0.01,2
38,-1,1,-1,0.1,2
38,1,1,-1,0.02,2
38,-1,1,1,0.1,2
38,-1,1,-1,0.05,2
38,-1,-1,1,0.1,2
38,-1,1,-1,0.02,2
38,1,1,-1,0.02,2
38,1,1,-1,0.01,2
38,1,-1,1,0.02,2
38,1,1,-1,0.02,2
38,1,-1,-1,0.05,2
38,-1,1,-1,0.02,2
38,-1,1,-1,0.05,2
38,1,1,-1,0.02,2
38,-1,-1,1,0.1,2
38,-1,1,-1,0.02,2
38,-1,-1,1,0.1,2
38,1,1,1,0.01,2
38,-1,1,1,0.01,2
38,1,1,1,0.1,2
38,-1,1,1,0.01,2
38,-1,1,-1,0.05,2
38,-1,-1,1,0.05,2
38,-1,1,1,0.05,2
38,-1,-1,1,0.01,2
38,-1,-1,-1,0.01,2
38,-1,1,-1,0.01,2
38,1,1,1,0.01,2
38,1,-1,-1,0.1,2
38,1,1,1,0.05,2
38,1,-1,-1,0.1,2
38,1,-1,-1,0.01,2
38,-1,1,-1,0.01,2
38,1,-1,-1,0.01,2
38,-1,1,-1,0.1,2
38,1,1,-1,0.05,1
38,-1,1,-1,0.01,1
38,1,1,1,0.01,2
38,-1,-1,-1,0.1,2
38,1,-1,-1,0.02,1
38,-1,-1,-1,0.1,1
38,1,1,1,0.01,1
38,-1,1,-1,0.05,1
38,-1,1,1,0.02,1
38,-1,1,-1,0.1,1
38,-1,-1,-1,0.05,1
38,-1,-1,-1,0.01,1
38,-1,-1,1,0.1,1
38,1,-1,-1,0.02,1
38,1,-1,1,0.1,1
38,-1,1,-1,0.01,1
38,1,-1,1,0.01,1
38,1,1,1,0.01,1
38,-1,-1,-1,0.05,1
38,1,1,1,0.05,1
38,1,1,1,0.05,1
38,1,1,-1,0.1,2
38,-1,-1,1,0.05,2
38,1,1,1,0.05,2
38,-1,-1,1,0.1,2
38,1,-1,1,0.1,2
38,1,-1,1,0.02,2
38,-1,1,1,0.05,2
38,1,1,1,0.1,2
38,1,1,-1,0.05,2
38,-1,1,-1,0.02,1
38,-1,-1,-1,0.01,1
38,-1,1,-1,0.02,1
38,1,-1,1,0.05,1
38,1,-1,1,0.02,1
38,-1,-1,-1,0.05,1
38,1,1,1,0.01,2
38,-1,-1,-1,0.01,2
38,-1,-1,-1,0.1,2
38,1,1,1,0.02,2
38,1,1,-1,0.02,2
38,-1,1,-1,0.05,2
38,1,1,1,0.1,2
38,1,1,1,0.02,2
38,-1,1,1,0.1,2
38,-1,1,1,0.05,2
38,1,1,-1,0.05,2
38,1,-1,-1,0.1,2
38,1,-1,1,0.02,2
38,1,1,1,0.1,2
38,1,-1,1,0.1,2
38,-1,1,1,0.02,2
38,-1,1,-1,0.1,2
38,-1,1,-1,0.1,2
38,-1,1,-1,0.02,1
38,1,1,1,0.05,2
38,1,-1,1,0.02,2
38,1,1,-1,0.01,2
38,-1,1,-1,0.02,1
38,-1,1,1,0.02,1
38,1,-1,1,0.1,2
38,-1,1,-1,0.1,2
38,1,1,-1,0.02,2
38,1,1,-1,0.1,2
38,1,1,-1,0.05,2
38,1,-1,1,0.05,2
38,1,-1,1,0.01,2
38,-1,1,-1,0.02,2
38,-1,-1,-1,0.02,2
38,1,-1,1,0.1,1
38,1,1,1,0.01,1
38,1,1,-1,0.01,1
38,1,1,1,0.02,1
38,1,1,-1,0.05,1
38,1,1,-1,0.01,1
38,1,1,1,0.1,1
38,1,-1,1,0.02,1
38,1,1,1,0.02,1
38,-1,1,-1,0.01,1
38,-1,1,-1,0.01,1
38,-1,1,-1,0.01,1
38,1,-1,1,0.01,2
38,-1,1,-1,0.01,2
38,-1,-1,-1,0.05,2
38,1,-1,1,0.1,2
38,1,1,1,0.02,2
38,-1,-1,-1,0.01,2
38,-1,-1,-1,0.1,2
38,-1,1,-1,0.1,1
38,1,-1,1,0.05,1
38,-1,-1,-1,0.01,1
38,-1,-1,-1,0.02,1
38,1,1,1,0.1,1
38,-1,1,-1,0.05,2
38,1,-1,1,0.02,2
38,-1,-1,1,0.02,2
38,1,-1,-1,0.05,2
38,-1,1,1,0.05,2
38,1,1,-1,0.01,2
38,-1,1,1,0.05,2
38,1,1,1,0.05,2
38,1,-1,-1,0.1,2
38,-1,-1,-1,0.1,2
38,-1,-1,1,0.01,2
38,1,1,1,0.1,2
38,-1,1,-1,0.05,2
38,-1,-1,1,0.01,2
38,-1,-1,-1,0.05,2
38,-1,-1,1,0.05,2
38,-1,1,1,0.02,2
38,-1,1,1,0.02,2
38,1,1,-1,0.05,2
38,1,-1,1,0.01,2
38,1,-1,1,0.01,2
38,1,1,-1,0.01,2
38,1,1,-1,0.02,2
38,-1,-1,-1,0.01,2
38,-1,1,1,0.05,2
38,1,1,-1,0.01,2
38,1,1,1,0.02,2
38,1,1,1,0.01,2
38,1,-1,1,0.01,2
38,1,1,1,0.01,2
38,-1,1,-1,0.1,2
38,1,-1,-1,0.01,1
38,-1,-1,-1,0.02,1
38,-1,-1,1,0.1,1
38,-1,1,1,0.1,1
38,1,-1,1,0.02,2
38,-1,1,1,0.1,2
38,-1,-1,1,0.01,2
38,1,1,1,0.02,2
38,1,-1,-1,0.02,2
38,1,1,1,0.05,2
38,1,-1,-1,0.02,2
38,1,1,-1,0.02,2
38,1,1,-1,0.1,2
38,1,1,1,0.1,2
38,1,-1,1,0.02,1
38,-1,1,-1,0.1,1
38,1,-1,1,0.02,1
38,1,1,1,0.1,1
38,1,1,1,0.01,1
38,-1,-1,-1,0.05,1
38,-1,-1,1,0.1,2
38,1,-1,1,0.02,2
38,-1,1,-1,0.05,2
38,-1,-1,1,0.05,2
38,-1,-1,1,0.01,2
38,1,-1,-1,0.01,2
38,1,1,-1,0.1,2
38,1,-1,1,0.01,2
38,1,1,-1,0.02,2
38,-1,1,1,0.05,2
38,-1,-1,-1,0.1,2
38,1,-1,1,0.02,2
38,-1,-1,-1,0.1,2
38,1,1,-1,0.1,2
38,-1,-1,-1,0.02,2
38,-1,-1,-1,0.1,2
38,1,1,1,0.1,2
38,-1,1,1,0.02,2
38,1,-1,-1,0.05,2
38,1,-1,1,0.02,2
38,-1,1,1,0.05,2
38,1,-1,-1,0.05,2
38,-1,1,1,0.02,2
38,1,1,1,0.02,2
38,1,-1,1,0.1,2
38,1,1,-1,0.1,2
38,1,-1,1,0.1,2
38,1,-1,1,0.01,2
38,1,1,1,0.1,2
38,-1,-1,-1,0.02,1
38,-1,-1,-1,0.05,1
38,-1,1,-1,0.05,2
38,1,1,-1,0.01,2
38,-1,-1,1,0.01,2
38,1,-1,1,0.1,2
38,-1,-1,1,0.02,2
38,-1,-1,1,0.02,2
38,1,1,1,0.05,1
38,1,-1,1,0.01,1
38,1,-1,1,0.05,1
38,1,-1,1,0.01,1
38,-1,-1,-1,0.1,1
38,1,1,-1,0.01,1
38,-1,-1,-1,0.02,1
38,-1,-1,-1,0.05,1
38,-1,-1,-1,0.02,1
38,1,-1,1,0.05,1
38,-1,1,-1,0.1,1
38,-1,1,-1,0.1,1
38,1,1,-1,0.1,1
38,1,-1,1,0.02,1
38,-1,-1,-1,0.05,1
38,1,1,1,0.05,1
38,1,1,1,0.05,1
38,1,1,1,0.1,1
38,1,-1,1,0.01,1
38,-1,1,-1,0.05,1
38,1,1,1,0.1,1
38,-1,-1,1,0.05,1
38,-1,-1,-1,0.05,1
38,-1,1,-1,0.01,1
38,1,-1,1,0.01,1
38,-1,1,1,0.1,1
38,1,1,1,0.02,1
38,-1,1,-1,0.1,1
38,1,-1,-1,0.01,1
38,1,1,1,0.01,1
38,-1,1,-1,0.05,1
38,1,-1,1,0.01,1
38,-1,1,-1,0.05,1
38,1,1,1,0.05,1
38,-1,-1,-1,0.01,1
38,-1,-1,-1,0.05,1
38,-1,-1,-1,0.02,1
38,1,1,-1,0.1,2
38,-1,-1,1,0.1,2
38,-1,-1,1,0.02,2
38,-1,-1,-1,0.01,2
38,1,1,1,0.01,2
38,-1,-1,1,0.1,2
38,-1,-1,1,0.1,2
38,-1,-1,-1,0.01,2
38,-1,1,-1,0.01,2
38,1,1,1,0.1,1
38,-1,1,-1,0.02,1
38,1,1,1,0.1,1
38,1,-1,1,0.05,1
38,1,1,1,0.1,1
38,1,-1,1,0.01,1
38,1,-1,1,0.1,1
38,-1,1,1,0.1,1
38,1,-1,1,0.02,1
38,1,1,1,0.02,1
38,-1,-1,1,0.1,1
38,1,-1,1,0.01,1
38,-1,1,1,0.1,1
38,-1,-1,-1,0.05,1
38,-1,1,-1,0.05,1
38,-1,1,-1,0.1,1
38,-1,1,-1,0.01,1
38,1,-1,1,0.01,1
38,1,-1,1,0.02,1
38,1,-1,1,0.05,1
38,-1,1,-1,0.05,2
38,1,-1,-1,0.1,2
38,1,-1,1,0.1,2
38,-1,1,1,0.02,2
38,-1,-1,-1,0.02,2
38,-1,1,1,0.01,2
38,-1,1,-1,0.02,2
38,-1,1,-1,0.02,2
38,-1,-1,1,0.02,2
38,-1,1,-1,0.02,2
38,-1,-1,-1,0.1,2
38,-1,-1,1,0.05,2
38,-1,1,-1,0.02,2
38,1,-1,-1,0.02,2
38,1,1,-1,0.1,2
38,1,1,-1,0.01,2
38,-1,1,1,0.05,2
38,-1,-1,1,0.01,2
38,-1,1,-1,0.1,2
38,-1,-1,1,0.01,2
38,1,-1,-1,0.02,2
38,1,1,-1,0.05,2
38,1,1,-1,0.02,2
38,1,1,1,0.1,2
38,1,1,-1,0.01,2
38,1,1,1,0.02,2
38,1,1,1,0.02,2
38,1,1,1,0.1,2
38,-1,1,-1,0.1,2
38,1,-1,1,0.01,2
38,1,1,1,0.05,2
38,-1,1,-1,0.02,2
38,1,1,-1,0.02,2
38,1,1,-1,0.02,2
38,-1,-1,1,0.02,2
38,-1,1,1,0.1,2
38,1,1,1,0.1,1
38,1,-1,-1,0.05,1
38,1,-1,1,0.05,1
38,-1,1,-1,0.01,1
38,-1,1,-1,0.01,1
38,1,-1,1,0.02,1
38,-1,1,-1,0.05,1
38,1,1,1,0.02,1
38,-1,1,1,0.05,1
38,-1,-1,-1,0.05,1
38,1,1,1,0.05,1
38,1,-1,1,0.05,1
38,1,-1,1,0.1,1
38,1,-1,1,0.05,1
38,-1,1,-1,0.02,1
38,1,-1,1,0.1,1
38,1,1,1,0.01,2
38,-1,1,-1,0.05,2
38,-1,-1,-1,0.05,2
38,-1,1,-1,0.02,2
38,1,1,1,0.02,1
38,1,1,1,0.05,1
38,-1,1,1,0.05,1
38,-1,1,1,0.02,2
38,-1,1,1,0.02,2
38,1,-1,-1,0.01,2
38,1,1,1,0.05,2
38,-1,-1,-1,0.05,2
38,1,-1,-1,0.01,2
38,1,1,-1,0.02,2
38,1,-1,1,0.05,2
38,1,-1,-1,0.05,2
38,-1,1,1,0.05,2
38,-1,1,-1,0.1,2
38,1,1,1,0.02,2
38,1,-1,1,0.02,2
38,-1,-1,1,0.05,2
38,-1,-1,-1,0.01,2
38,-1,-1,1,0.05,2
38,-1,-1,-1,0.05,2
38,1,-1,1,0.01,1
38,-1,-1,-1,0.01,1
38,-1,1,-1,0.1,1
38,1,-1,1,0.01,1
38,1,1,1,0.05,1
38,1,-1,1,0.02,1
38,1,1,1,0.1,1
38,1,-1,1,0.1,1
38,1,-1,1,0.02,1
38,-1,1,1,0.1,1
38,-1,1,-1,0.1,2
39,1,-1,0,0.1,2
39,1,1,-1,0.05,2
39,-1,-1,1,0.01,2
39,1,-1,1,0.02,2
39,-1,1,-1,0.02,2
39,-1,-1,-1,0.1,2
39,-1,1,1,0.01,2
39,-1,1,-1,0.01,2
39,-1,1,-1,0.1,2
39,-1,-1,1,0.02,2
39,1,-1,-1,0.02,2
39,-1,1,1,0.01,2
39,1,1,1,0.01,2
39,1,1,-1,0.02,2
39,-1,1,-1,0.01,2
39,1,-1,1,0.1,2
39,-1,-1,1,0.02,2
39,1,1,-1,0.02,2
39,1,-1,1,0.01,2
39,1,-1,-1,0.01,2
39,1,1,-1,0.01,1
39,1,-1,1,0.1,1
39,1,1,1,0.02,1
39,-1,-1,-1,0.05,1
39,1,1,1,0.1,1
39,-1,-1,1,0.01,1
39,1,-1,-1,0.1,1
39,1,-1,1,0.01,1
39,-1,1,1,0.01,1
39,-1,1,1,0.1,1
39,1,1,1,0.05,1
39,-1,1,-1,0.1,1
39,-1,1,-1,0.1,1
39,1,-1,1,0.05,1
39,1,-1,1,0.02,1
39,-1,-1,1,0.02,1
39,1,1,1,0.05,1
39,1,1,1,0.01,2
39,-1,-1,-1,0.1,2
39,1,-1,-1,0.1,2
39,-1,1,-1,0.02,2
39,-1,-1,-1,0.05,2
39,1,-1,1,0.05,1
39,-1,1,-1,0.02,1
39,1,-1,1,0.1,1
39,1,1,1,0.1,1
39,-1,1,1,0.01,1
39,1,-1,1,0.05,1
39,1,-1,1,0.1,1
39,-1,1,-1,0.05,1
39,-1,1,-1,0.02,1
39,1,-1,1,0.05,1
39,-1,-1,-1,0.01,1
39,-1,-1,-1,0.02,1
39,-1,-1,-1,0.01,1
39,1,-1,1,0.1,1
39,1,1,1,0.01,1
39,1,-1,1,0.1,1
39,-1,-1,-1,0.02,1
39,-1,-1,-1,0.02,1
39,-1,1,-1,0.05,1
39,-1,1,-1,0.02,1
39,-1,-1,-1,0.01,1
39,-1,-1,-1,0.1,1
39,1,1,1,0.02,1
39,1,-1,-1,0.02,1
39,-1,1,-1,0.02,1
39,1,1,1,0.02,1
39,1,1,1,0.1,1
39,-1,1,-1,0.01,1
39,1,1,1,0.01,1
39,1,-1,1,0.05,2
39,-1,1,1,0.1,2
39,-1,1,1,0.05,2
39,-1,-1,1,0.05,2
39,1,-1,1,0.1,2
39,1,1,-1,0.01,2
39,-1,-1,1,0.1,2
39,1,1,-1,0.05,2
39,-1,1,-1,0.1,2
39,-1,-1,1,0.02,2
39,-1,1,1,0.05,2
39,1,-1,-1,0.1,2
39,1,1,-1,0.02,2
39,1,1,1,0.05,2
39,1,1,-1,0.02,2
39,1,-1,1,0.02,2
39,1,1,-1,0.1,2
39,1,1,1,0.02,2
39,-1,1,-1,0.01,2
39,-1,1,-1,0.1,2
39,-1,-1,1,0.02,2
39,-1,1,1,0.1,1
39,-1,1,1,0.1,1
39,-1,1,1,0.05,1
39,1,1,-1,0.02,1
39,1,1,1,0.05,1
39,1,-1,-1,0.02,1
39,-1,-1,-1,0.1,1
39,-1,-1,1,0.02,2
39,-1,1,1,0.01,2
39,1,-1,1,0.1,2
39,-1,-1,1,0.05,2
39,1,-1,1,0.01,2
39,1,1,1,0.02,2
39,1,1,-1,0.02,2
39,-1,-1,1,0.05,2
39,-1,-1,1,0.05,2
39,-1,1,1,0.02,2
39,1,1,1,0.01,2
39,1,-1,1,0.05,2
39,1,1,1,0.05,2
39,1,1,1,0.1,2
39,-1,-1,-1,0.01,2
39,-1,-1,-1,0.01,2
39,-1,1,1,0.1,2
39,1,1,1,0.05,2
39,1,1,1,0.02,2
39,-1,-1,-1,0.05,1
39,-1,1,1,0.05,1
39,1,1,1,0.01,1
39,-1,1,-1,0.02,1
39,1,1,1,0.02,1
39,1,-1,1,0.01,1
39,1,-1,1,0.05,1
39,1,-1,-1,0.02,1
39,1,1,1,0.01,1
39,1,1,1,0.01,1
39,-1,1,-1,0.05,1
39,-1,-1,-1,0.1,1
39,-1,1,-1,0.02,1
39,-1,1,-1,0.1,1
39,-1,-1,-1,0.02,2
39,-1,1,1,0.02,1
39,-1,1,1,0.1,1
39,1,1,1,0.1,1
39,-1,1,1,0.02,1
39,-1,1,-1,0.02,1
39,-1,1,1,0.02,2
39,-1,-1,-1,0.01,2
39,1,1,1,0.05,2
39,1,1,1,0.02,1
39,-1,1,-1,0.05,1
39,-1,1,-1,0.05,2
39,-1,-1,-1,0.01,2
39,-1,1,1,0.05,2
39,1,1,1,0.05,1
39,-1,-1,-1,0.1,1
39,1,1,1,0.05,1
39,-1,1,-1,0.1,1
39,1,1,1,0.02,1
39,1,-1,-1,0.02,1
39,-1,1,1,0.02,2
39,-1,1,-1,0.05,2
39,1,1,1,0.01,2
39,-1,-1,-1,0.1,2
39,1,-1,-1,0.1,2
39,1,1,-1,0.02,2
39,1,-1,1,0.02,2
39,1,-1,1,0.05,2
39,1,1,1,0.02,2
39,1,-1,1,0.02,2
39,1,1,1,0.1,2
39,-1,1,-1,0.02,2
39,1,-1,1,0.05,2
39,-1,-1,1,0.02,2
39,1,-1,-1,0.05,2
39,1,-1,1,0.05,2
39,-1,-1,-1,0.02,2
39,-1,-1,1,0.05,2
39,1,1,-1,0.01,2
39,1,-1,-1,0.02,2
39,1,1,1,0.02,2
39,-1,-1,1,0.05,2
39,1,-1,1,0.01,2
39,-1,1,1,0.02,2
39,-1,1,1,0.02,2
39,1,1,1,0.02,1
39,-1,1,-1,0.02,1
39,1,1,1,0.05,1
39,-1,1,-1,0.02,1
39,1,-1,1,0.02,1
39,-1,-1,-1,0.02,1
39,1,1,1,0.02,2
39,-1,1,-1,0.02,2
39,1,1,1,0.05,2
39,-1,-1,1,0.1,2
39,-1,1,-1,0.02,2
39,1,-1,1,0.02,1
39,1,1,1,0.05,1
39,1,-1,1,0.1,1
39,1,1,1,0.1,1
39,-1,-1,-1,0.01,1
39,-1,1,-1,0.02,1
39,1,-1,1,0.02,1
39,1,1,-1,0.01,1
39,1,-1,1,0.01,1
39,-1,-1,-1,0.01,1
39,1,1,1,0.02,1
39,-1,1,1,0.01,1
39,-1,-1,-1,0.01,1
39,-1,1,-1,0.1,1
39,-1,-1,-1,0.1,1
39,1,1,-1,0.01,1
39,-1,-1,-1,0.05,1
39,1,1,1,0.02,1
39,1,1,1,0.01,1
39,1,-1,1,0.01,1
39,1,1,1,0.1,1
39,1,1,1,0.05,1
39,-1,-1,-1,0.1,1
39,1,1,1,0.1,1
39,1,-1,1,0.1,1
39,1,1,1,0.05,1
39,1,-1,1,0.05,1
39,-1,-1,-1,0.02,1
39,-1,1,-1,0.02,1
39,-1,-1,-1,0.02,1
39,1,-1,1,0.02,1
39,1,-1,1,0.01,1
39,1,1,1,0.1,1
39,-1,-1,-1,0.1,2
39,1,-1,-1,0.02,2
39,-1,-1,-1,0.05,2
39,-1,1,1,0.1,2
39,1,-1,1,0.1,2
39,-1,-1,-1,0.1,2
39,-1,-1,1,0.02,1
39,1,-1,-1,0.01,1
39,-1,-1,-1,0.1,1
39,1,1,1,0.05,1
39,-1,1,-1,0.01,1
39,1,-1,1,0.01,1
39,1,1,1,0.02,1
39,-1,-1,1,0.02,1
39,-1,-1,-1,0.05,1
39,-1,-1,-1,0.1,2
39,1,1,1,0.02,2
39,1,-1,-1,0.02,2
39,-1,-1,1,0.05,2
39,1,1,-1,0.02,2
39,1,-1,-1,0.05,2
39,1,1,1,0.1,2
39,1,-1,1,0.02,1
39,1,1,1,0.05,1
39,-1,1,-1,0.01,1
39,-1,1,1,0.1,1
39,-1,1,-1,0.05,1
39,1,-1,1,0.02,1
39,1,-1,1,0.1,1
39,1,1,1,0.05,1
39,-1,1,-1,0.02,1
39,1,-1,-1,0.01,1
39,-1,1,-1,0.05,1
39,1,1,-1,0.1,2
39,1,-1,-1,0.01,2
39,1,1,-1,0.02,2
39,1,1,-1,0.02,2
39,-1,-1,-1,0.02,2
39,-1,-1,-1,0.02,1
39,1,1,-1,0.02,2
39,-1,1,-1,0.05,1
39,1,-1,1,0.05,1
39,-1,1,-1,0.02,1
39,-1,-1,-1,0.1,1
39,-1,1,-1,0.02,1
39,-1,1,-1,0.05,1
39,1,-1,1,0.1,1
39,1,-1,-1,0.01,1
39,-1,1,1,0.01,1
39,1,1,1,0.02,1
39,-1,-1,1,0.01,1
39,1,1,1,0.1,1
39,-1,1,1,0.02,2
39,1,1,-1,0.02,1
39,1,-1,1,0.01,1
39,1,1,1,0.05,1
39,-1,1,-1,0.01,1
39,-1,-1,1,0.05,1
39,1,-1,1,0.02,1
39,1,-1,1,0.01,1
39,1,-1,1,0.05,1
39,1,-1,1,0.05,2
39,1,1,1,0.02,2
39,-1,1,-1,0.02,2
39,1,1,1,0.02,2
39,-1,-1,-1,0.1,2
39,-1,1,1,0.02,2
39,1,-1,-1,0.05,2
39,1,-1,1,0.05,2
39,1,1,1,0.02,2
39,1,-1,1,0.01,2
39,-1,-1,1,0.1,2
39,1,1,1,0.02,2
39,1,1,1,0.1,2
39,1,1,1,0.05,1
39,1,-1,1,0.1,1
39,1,1,1,0.1,1
39,1,-1,1,0.02,1
39,1,1,1,0.02,1
39,1,1,-1,0.1,2
39,-1,1,-1,0.01,2
39,-1,1,-1,0.1,2
39,1,1,1,0.01,2
39,1,-1,1,0.1,2
39,-1,-1,-1,0.05,2
39,-1,1,1,0.1,2
39,-1,1,-1,0.05,2
39,-1,1,1,0.01,2
39,-1,1,1,0.02,2
39,1,1,1,0.01,2
39,1,1,1,0.1,2
39,-1,1,1,0.01,2
39,-1,1,1,0.01,2
39,1,1,1,0.02,2
39,1,1,-1,0.02,2
39,1,1,1,0.1,2
39,-1,1,1,0.01,2
39,-1,-1,-1,0.05,2
39,1,1,1,0.1,2
39,1,1,1,0.02,2
39,-1,1,-1,0.02,2
39,-1,-1,1,0.05,2
39,-1,-1,-1,0.02,2
39,-1,1,-1,0.02,2
39,1,1,1,0.02,1
39,-1,1,1,0.05,1
39,1,-1,1,0.02,1
39,1,1,-1,0.02,2
39,1,-1,-1,0.05,2
39,1,1,-1,0.1,2
39,-1,1,-1,0.01,2
39,1,-1,-1,0.02,2
39,-1,1,-1,0.01,1
39,-1,-1,1,0.01,1
39,-1,-1,-1,0.01,1
39,1,1,1,0.01,1
39,1,-1,1,0.01,2
39,1,-1,1,0.01,2
39,1,1,-1,0.05,2
39,1,1,1,0.02,2
39,-1,1,-1,0.05,2
39,1,-1,1,0.01,2
39,1,-1,1,0.02,2
39,1,1,-1,0.1,2
39,1,1,1,0.1,2
39,1,-1,1,0.01,2
39,1,1,1,0.01,2
39,1,1,1,0.02,2
39,-1,1,-1,0.01,2
39,1,-1,-1,0.05,2
