obs,resp,stimulus,previous,contrast,state
44,-1,-1,-1,0.75,2
44,1,1,1,0.5,2
44,-1,-1,-1,1.5,2
44,1,-1,1,0.75,2
44,-1,-1,-1,1.5,2
44,-1,-1,-1,1.5,1
44,1,-1,1,0.5,1
44,1,1,-1,1.5,1
44,1,1,1,0.5,1
44,-1,-1,-1,0.75,1
44,-1,-1,-1,0.75,2
44,1,-1,1,0.75,2
44,1,1,1,0.75,2
44,1,-1,1,0.75,2
44,1,1,-1,1.5,2
44,-1,-1,-1,0.75,1
44,1,1,1,0.75,1
44,1,1,1,1.25,1
44,1,-1,1,0.5,1
44,1,-1,1,0.5,2
44,-1,-1,-1,0.5,2
44,1,1,-1,1.5,2
44,1,1,-1,0.5,2
44,1,1,1,1.5,2
44,1,1,1,1.5,2
44,1,1,-1,1.5,2
44,-1,1,-1,1.25,1
44,1,1,-1,1.25,1
44,-1,1,-1,0.75,1
44,1,-1,1,1.5,1
44,1,-1,1,1.25,1
44,1,1,1,1.25,1
44,1,1,1,0.5,1
44,1,-1,1,0.75,1
44,1,1,-1,1.5,1
44,-1,-1,-1,0.75,1
44,1,-1,1,1.25,1
44,1,1,1,0.75,1
44,1,1,1,0.5,2
44,1,1,-1,1.25,2
44,1,1,-1,0.5,2
44,1,1,-1,0.5,2
44,1,1,-1,0.5,2
44,1,1,-1,1.25,2
44,-1,-1,-1,0.75,2
44,1,1,1,1.5,2
44,1,-1,1,1.25,2
44,1,-1,1,0.75,2
44,1,-1,1,0.5,2
44,-1,-1,-1,0.75,2
44,-1,-1,1,1.25,2
44,-1,1,-1,0.5,2
44,1,1,-1,1.25,2
44,1,1,1,1.25,2
44,1,1,1,1.25,2
44,1,1,1,1.25,2
44,-1,-1,-1,0.75,2
44,-1,-1,1,1.5,2
44,-1,-1,-1,0.5,2
44,1,1,-1,1.5,2
44,1,1,1,1.5,2
44,1,1,-1,1.5,2
44,1,1,-1,0.75,2
44,1,1,-1,1.5,2
44,1,1,1,1.25,2
44,1,1,-1,1.25,2
44,-1,-1,-1,0.5,1
44,1,-1,1,1.25,1
44,1,1,1,1.5,1
44,-1,-1,-1,1.5,1
44,1,-1,1,1.5,1
44,1,-1,1,0.5,1
44,1,-1,1,0.75,1
44,1,1,-1,1.25,1
44,1,1,-1,1.25,1
44,1,1,1,1.5,1
44,1,-1,1,0.75,2
44,1,-1,1,0.75,1
44,-1,1,-1,0.5,1
44,1,1,1,1.25,1
44,1,1,-1,0.75,2
44,-1,-1,-1,1.25,2
44,-1,-1,-1,1.5,2
44,-1,-1,-1,1.25,2
44,1,1,1,1.5,2
44,1,1,-1,0.5,2
44,1,1,-1,1.25,2
44,-1,-1,1,1.5,2
44,-1,-1,-1,1.25,2
44,1,1,-1,1.25,2
44,-1,-1,-1,0.75,1
44,1,1,1,1.25,1
44,-1,-1,-1,0.75,1
44,1,1,-1,0.5,1
44,1,1,1,1.5,1
44,1,-1,1,0.5,1
44,1,-1,1,1.25,1
44,-1,1,-1,0.5,1
44,1,1,-1,0.5,2
44,1,1,1,1.5,1
44,-1,-1,-1,0.75,1
44,-1,-1,1,0.75,2
44,-1,-1,-1,0.5,2
44,-1,-1,-1,0.75,2
44,-1,-1,-1,1.25,2
44,-1,-1,-1,0.5,2
44,-1,-1,-1,1.25,2
44,-1,-1,1,1.25,2
44,1,-1,1,0.5,2
44,1,1,1,0.5,1
44,1,-1,1,0.5,1
44,-1,-1,-1,1.5,1
44,1,1,-1,0.75,1
44,-1,-1,-1,1.5,1
44,1,-1,1,0.75,1
44,-1,-1,-1,0.75,1
44,1,1,-1,1.25,2
44,-1,-1,-1,1.5,2
44,-1,-1,-1,0.75,2
44,-1,-1,1,1.5,2
44,-1,-1,-1,1.25,2
44,1,1,-1,0.5,2
44,1,1,-1,1.5,2
44,-1,1,-1,0.5,2
44,-1,-1,1,1.5,2
44,1,1,-1,1.25,2
44,-1,-1,-1,0.75,2
44,1,1,1,0.5,2
44,-1,-1,-1,1.5,2
44,1,1,1,1.25,2
44,1,1,1,0.75,2
44,1,-1,1,0.5,1
44,1,-1,1,1.5,1
44,1,-1,1,0.75,1
44,1,-1,1,0.5,1
44,1,-1,1,1.25,1
44,1,-1,1,1.25,1
44,1,-1,1,1.5,1
44,-1,-1,-1,1.25,1
44,1,1,-1,0.75,2
44,1,1,1,0.75,2
44,1,-1,1,0.5,2
44,1,1,-1,0.75,2
44,-1,-1,-1,1.25,2
44,-1,-1,-1,1.25,2
44,1,1,1,0.75,2
44,-1,-1,-1,1.5,2
44,1,1,1,1.25,2
44,1,-1,1,0.5,2
44,-1,-1,1,1.25,2
44,1,1,-1,0.5,2
44,-1,-1,-1,1.25,2
44,1,1,1,0.5,2
44,-1,-1,-1,0.5,2
44,1,1,-1,0.75,2
44,-1,-1,-1,1.5,2
44,-1,-1,1,1.25,2
44,-1,-1,-1,0.75,2
44,-1,-1,-1,1.5,2
44,1,1,1,1.5,2
44,-1,-1,1,1.25,1
44,-1,-1,-1,0.75,1
44,1,1,1,1.5,1
44,-1,-1,-1,0.5,1
44,-1,-1,-1,0.75,1
44,-1,-1,-1,0.5,1
44,1,-1,1,0.75,1
44,-1,-1,-1,0.75,1
44,1,-1,1,0.5,1
44,-1,-1,-1,1.5,1
44,1,-1,1,1.25,1
44,-1,-1,-1,1.5,1
44,-1,1,-1,0.5,1
44,-1,-1,-1,0.5,1
44,-1,1,-1,0.5,1
44,1,1,-1,1.25,1
44,1,1,1,1.5,1
44,-1,-1,-1,0.75,1
44,1,1,1,1.25,1
44,1,1,-1,1.5,1
44,1,1,-1,1.25,1
44,-1,1,-1,0.5,1
44,-1,-1,-1,0.75,2
44,1,1,-1,1.25,2
44,-1,-1,-1,0.5,2
44,-1,-1,-1,1.25,2
44,-1,-1,-1,1.25,2
44,-1,-1,-1,0.75,2
44,1,1,-1,0.75,2
44,1,1,-1,1.25,2
44,1,1,-1,1.5,2
44,1,1,1,1.25,2
44,1,-1,1,1.25,1
44,-1,-1,1,1.5,2
44,1,-1,1,1.25,2
44,1,-1,1,0.5,2
44,1,1,-1,1.5,1
44,1,1,1,1.5,1
44,1,-1,1,0.75,1
44,-1,1,-1,0.5,1
44,-1,-1,-1,1.25,1
44,1,1,1,0.5,1
44,1,1,1,0.75,1
44,-1,1,-1,0.5,1
44,1,1,1,0.75,1
44,-1,-1,-1,1.5,1
44,-1,-1,-1,0.75,1
44,1,-1,1,1.25,1
44,1,-1,1,1.25,1
44,1,1,1,1.25,1
44,-1,-1,-1,0.75,2
44,1,1,1,1.5,2
44,-1,-1,1,1.5,2
44,1,1,1,0.5,1
44,-1,-1,-1,0.5,1
44,1,1,-1,1.25,1
44,-1,-1,-1,0.75,1
44,-1,-1,-1,1.5,1
44,1,1,1,0.5,2
44,1,1,-1,1.5,2
44,1,-1,1,0.75,1
44,1,-1,1,0.5,1
44,1,-1,1,1.25,1
44,1,1,1,0.75,1
44,1,1,1,1.5,1
44,1,-1,1,1.25,1
44,1,1,-1,0.5,1
44,-1,1,-1,1.5,1
44,1,-1,1,1.5,2
44,-1,-1,1,0.5,2
44,1,1,-1,1.25,2
44,-1,-1,-1,0.75,2
44,1,1,-1,1.5,2
44,1,1,-1,1.5,2
44,-1,-1,-1,0.5,2
44,1,1,-1,0.5,2
44,1,-1,1,1.25,1
44,1,1,1,0.5,1
44,1,-1,1,1.5,1
44,1,1,-1,0.75,1
44,-1,-1,-1,0.5,2
44,-1,-1,-1,0.75,2
44,-1,-1,-1,1.5,2
44,-1,-1,-1,0.75,2
44,-1,1,-1,0.5,1
44,1,1,-1,0.75,1
44,1,1,1,1.5,1
44,1,1,1,0.5,1
44,1,-1,1,0.5,1
44,1,1,-1,0.75,1
44,-1,1,-1,1.5,1
44,1,1,1,1.25,1
44,1,-1,1,1.25,1
44,1,1,1,1.25,1
44,1,-1,1,1.5,1
44,1,1,-1,0.75,2
44,1,-1,1,0.5,2
44,-1,-1,-1,1.25,2
44,1,1,1,0.75,2
44,-1,-1,-1,1.5,2
44,1,1,1,1.25,2
44,-1,-1,-1,0.5,2
44,1,1,1,1.25,2
44,-1,-1,-1,1.5,2
44,1,1,1,1.5,2
44,1,1,1,0.5,2
44,-1,-1,-1,0.5,1
44,1,1,1,1.5,1
44,-1,-1,-1,1.5,1
44,1,-1,1,0.75,1
44,1,-1,1,0.5,1
44,-1,1,-1,1.25,1
44,1,-1,1,0.5,2
44,-1,1,-1,0.75,2
44,-1,-1,-1,0.5,2
44,1,1,1,1.5,2
44,-1,-1,1,1.25,2
44,1,-1,1,1.25,2
44,-1,-1,-1,1.25,2
44,-1,-1,-1,0.5,2
44,1,1,1,1.5,2
44,-1,-1,-1,0.75,2
44,-1,-1,-1,1.25,1
44,1,-1,1,0.5,1
44,-1,-1,-1,0.5,1
44,1,-1,1,1.25,1
44,1,1,1,1.5,1
44,1,1,1,0.75,1
44,1,-1,1,1.25,1
44,-1,-1,1,0.5,2
44,-1,-1,-1,0.75,2
44,1,1,-1,1.25,2
44,1,-1,1,1.5,2
44,1,-1,1,0.5,2
44,1,-1,1,0.75,2
44,1,1,1,1.25,1
44,-1,-1,-1,1.25,1
44,1,1,-1,1.25,1
44,1,1,1,1.5,1
44,1,1,1,1.5,1
44,-1,-1,-1,1.5,1
44,1,1,-1,0.5,1
44,-1,-1,-1,1.5,1
44,1,1,1,1.5,1
44,1,-1,1,0.75,1
44,-1,1,-1,0.5,1
44,-1,-1,-1,0.75,1
44,-1,-1,-1,1.5,1
44,1,1,-1,1.5,1
44,-1,-1,-1,0.5,1
44,1,1,1,0.5,2
44,1,1,-1,0.75,2
44,1,1,-1,1.25,2
44,1,-1,1,1.25,2
44,-1,-1,-1,0.75,2
44,1,1,1,0.5,1
44,1,1,1,0.5,1
44,1,1,1,0.75,2
44,-1,-1,-1,1.25,2
44,-1,-1,-1,0.5,2
44,-1,-1,1,1.5,2
44,-1,-1,-1,1.25,2
44,-1,-1,1,0.75,2
44,1,1,-1,0.75,2
44,-1,-1,-1,1.25,2
44,-1,-1,-1,1.25,2
44,1,1,1,1.5,2
44,-1,-1,-1,1.5,2
44,1,1,-1,0.5,2
44,1,1,1,1.25,2
44,1,-1,1,0.5,2
44,-1,-1,-1,1.5,2
44,1,1,-1,1.5,2
44,-1,-1,-1,1.5,2
44,-1,-1,1,1.25,2
44,1,1,1,1.5,2
44,1,1,-1,1.25,2
44,1,1,1,0.5,1
44,1,-1,1,1.25,2
44,1,-1,1,0.75,1
44,1,1,1,0.75,1
44,1,1,-1,1.25,1
44,1,-1,1,0.5,1
44,1,-1,1,0.75,1
44,1,1,1,1.5,1
44,1,1,-1,0.5,2
44,-1,1,-1,0.5,1
44,-1,-1,-1,1.5,1
44,1,1,-1,1.5,1
44,-1,-1,-1,0.75,1
44,-1,-1,-1,1.25,1
44,-1,1,-1,1.25,1
44,1,-1,1,0.5,1
44,-1,-1,-1,1.25,2
44,-1,1,-1,0.5,1
44,1,1,-1,1.25,2
44,1,-1,1,0.5,2
44,1,1,-1,0.5,2
44,-1,-1,-1,0.5,2
44,-1,-1,-1,1.25,2
44,1,-1,1,0.75,2
44,1,1,-1,1.5,2
44,1,1,-1,1.5,2
44,1,1,-1,1.5,2
44,-1,-1,-1,1.5,2
44,1,1,1,0.5,2
44,-1,1,-1,0.75,1
44,1,-1,1,1.5,1
44,1,1,-1,0.5,1
44,-1,-1,-1,1.25,1
44,1,1,1,0.75,2
44,1,1,1,0.75,2
44,1,1,-1,1.5,2
44,-1,-1,-1,1.25,2
44,1,1,1,1.5,1
44,1,-1,1,1.25,1
44,1,1,1,1.5,1
44,-1,1,-1,0.75,1
44,1,1,1,1.5,2
44,-1,-1,1,1.5,2
44,1,1,1,1.25,2
44,1,1,1,0.5,2
44,-1,1,-1,0.75,2
44,-1,-1,-1,0.75,2
44,-1,-1,-1,1.25,2
44,1,1,1,1.5,2
44,1,-1,1,0.5,2
44,-1,-1,-1,0.5,1
44,1,-1,1,1.5,1
44,1,-1,1,1.25,1
44,-1,-1,-1,1.25,1
44,1,1,1,1.5,1
44,1,-1,1,0.75,1
44,1,-1,1,1.25,1
44,1,1,1,1.5,1
44,1,1,1,1.25,2
44,1,1,1,1.5,2
44,1,1,-1,1.5,2
44,1,1,-1,1.5,2
44,1,1,-1,1.25,2
44,-1,-1,1,1.5,2
44,-1,-1,-1,1.25,2
44,-1,-1,1,1.25,2
44,1,1,1,1.5,2
44,1,-1,1,0.5,2
44,1,1,1,0.5,2
44,-1,-1,-1,0.5,2
44,1,1,-1,1.5,2
44,-1,-1,-1,0.5,2
44,-1,-1,-1,0.75,2
44,-1,-1,1,0.5,2
44,1,-1,1,0.75,2
44,1,1,-1,0.75,2
44,1,1,1,1.25,2
44,1,1,-1,1.25,2
44,1,1,-1,0.75,2
44,1,1,-1,1.25,2
44,1,1,1,1.5,2
44,1,1,1,0.75,2
44,1,-1,1,1.25,2
44,-1,-1,-1,1.25,2
44,1,1,-1,1.5,2
44,1,1,1,1.5,2
44,-1,-1,1,0.75,2
44,1,1,-1,0.5,2
44,1,1,1,1.25,2
44,-1,-1,-1,0.5,2
44,1,-1,1,0.5,2
44,-1,-1,1,1.25,2
44,1,1,1,0.5,2
44,1,1,-1,0.75,2
44,1,1,1,0.75,2
44,-1,-1,-1,0.5,2
44,1,1,-1,1.5,2
44,1,1,1,1.5,2
44,1,-1,1,0.5,2
44,-1,-1,-1,1.25,2
44,1,1,-1,1.5,2
44,1,1,-1,1.5,2
44,1,-1,1,0.5,2
44,1,1,-1,1.25,2
44,-1,-1,-1,0.5,2
44,1,1,1,1.5,2
44,1,1,1,0.75,2
44,1,-1,1,0.75,2
44,-1,-1,1,1.5,2
44,1,1,1,0.5,2
44,-1,-1,-1,0.5,2
44,-1,1,-1,0.75,2
44,-1,-1,-1,0.75,2
44,1,-1,1,0.5,2
44,1,1,-1,0.75,2
44,1,1,1,0.75,2
44,1,1,1,1.5,2
45,-1,-1,0,0.5,2
45,-1,-1,-1,1.25,2
45,-1,-1,-1,1.5,2
45,1,-1,1,0.5,2
45,1,1,1,0.5,2
45,-1,-1,-1,1.5,2
45,-1,-1,-1,0.5,2
45,1,-1,1,0.75,2
45,-1,-1,1,1.5,2
45,1,1,-1,1.5,2
45,-1,-1,-1,1.25,2
45,1,-1,1,0.75,2
45,1,1,1,1.25,2
45,-1,-1,-1,1.25,2
45,1,1,-1,0.75,2
45,1,1,1,1.5,2
45,-1,-1,-1,1.5,2
45,1,1,-1,0.75,2
45,-1,-1,-1,0.75,2
45,-1,-1,-1,1.5,2
45,1,1,1,0.75,1
45,1,1,1,1.25,1
45,-1,-1,-1,0.5,1
45,1,-1,1,0.75,1
45,-1,1,-1,0.75,1
45,-1,-1,-1,0.75,1
45,1,1,1,0.75,1
45,1,1,-1,1.25,1
45,1,-1,1,0.75,1
45,1,1,1,0.75,1
45,-1,1,-1,0.5,1
45,1,1,1,0.5,2
45,-1,-1,-1,0.75,2
45,1,1,-1,0.75,2
45,-1,-1,-1,0.75,2
45,1,1,-1,0.5,2
45,-1,-1,-1,0.75,2
45,1,1,1,1.25,1
45,-1,-1,-1,1.5,1
45,1,1,-1,1.25,1
45,-1,-1,-1,0.5,2
45,1,-1,1,1.5,1
45,1,1,1,0.75,1
45,-1,-1,-1,0.75,1
45,1,1,-1,0.5,2
45,1,-1,1,0.5,2
45,1,1,-1,0.5,2
45,-1,-1,-1,1.25,2
45,1,1,1,0.5,2
45,1,1,-1,1.25,2
45,1,1,-1,0.5,2
45,-1,-1,-1,0.75,2
45,1,1,1,1.5,2
45,1,-1,1,0.5,2
45,-1,-1,-1,0.5,2
45,1,1,1,1.25,2
45,-1,-1,-1,0.5,2
45,1,1,1,0.75,2
45,-1,-1,-1,1.25,2
45,1,1,1,0.5,2
45,-1,-1,-1,0.75,2
45,1,1,1,1.5,2
45,1,1,1,1.5,2
45,-1,-1,-1,0.5,2
45,-1,-1,-1,0.75,2
45,1,1,-1,0.75,2
45,1,-1,1,0.5,2
45,1,1,-1,0.75,2
45,-1,-1,1,0.75,2
45,1,-1,1,0.5,2
45,-1,-1,-1,1.25,2
45,1,1,1,0.75,2
45,-1,-1,-1,0.75,2
45,1,1,1,1.5,2
45,1,1,-1,1.5,1
45,1,1,1,1.5,1
45,-1,1,-1,1.25,1
45,-1,-1,-1,1.5,1
45,-1,-1,-1,0.5,1
45,-1,-1,-1,1.5,1
45,1,1,1,1.5,1
45,-1,-1,-1,1.25,2
45,1,1,-1,1.5,2
45,1,-1,1,0.5,2
45,-1,-1,1,1.25,2
45,-1,-1,-1,0.75,2
45,-1,-1,1,1.5,2
45,-1,-1,-1,0.5,2
45,1,1,1,0.75,2
45,-1,-1,-1,1.25,1
45,1,1,-1,1.25,1
45,-1,-1,-1,0.75,1
45,-1,-1,-1,0.5,1
45,1,-1,1,0.5,1
45,-1,1,-1,0.5,1
45,1,-1,1,1.5,1
45,-1,1,-1,0.75,1
45,1,1,1,1.25,1
45,1,-1,1,0.75,2
45,-1,-1,-1,0.75,2
45,1,1,1,1.25,2
45,-1,-1,-1,0.5,2
45,-1,-1,-1,1.25,2
45,1,-1,1,0.5,2
45,1,1,-1,1.5,2
45,-1,-1,-1,1.5,2
45,1,1,-1,1.5,1
45,1,1,-1,1.25,1
45,1,1,-1,1.5,1
45,-1,-1,-1,0.5,1
45,1,1,1,1.25,1
45,-1,-1,-1,0.75,1
45,-1,-1,-1,1.25,1
45,1,-1,1,0.5,1
45,-1,-1,-1,1.5,1
45,-1,1,-1,0.75,1
45,1,-1,1,0.75,2
45,1,1,1,1.25,2
45,1,1,1,0.75,2
45,1,1,-1,1.25,2
45,1,1,1,0.5,2
45,1,1,-1,1.5,2
45,1,1,1,0.5,1
45,1,1,-1,1.25,2
45,-1,1,-1,0.75,1
45,-1,1,-1,0.5,1
45,-1,-1,-1,1.25,1
45,1,1,1,1.5,1
45,1,1,1,1.5,2
45,-1,-1,-1,1.5,2
45,1,-1,1,0.5,2
45,1,-1,1,0.5,2
45,1,1,-1,1.25,2
45,1,-1,1,0.75,2
45,-1,1,-1,0.5,2
45,1,1,1,0.5,2
45,-1,-1,1,1.25,2
45,-1,-1,-1,0.75,2
45,-1,-1,-1,1.5,2
45,1,1,1,0.75,2
45,1,1,1,0.5,2
45,1,1,1,0.5,2
45,1,1,-1,1.25,2
45,1,1,-1,1.5,2
45,1,1,-1,1.5,1
45,-1,-1,-1,0.5,1
45,1,1,-1,0.75,1
45,1,-1,1,1.25,1
45,1,-1,1,1.25,1
45,1,1,1,0.5,1
45,-1,1,-1,0.5,1
45,1,-1,1,0.75,2
45,1,1,-1,1.25,2
45,-1,-1,-1,1.25,2
45,1,1,-1,1.5,2
45,-1,-1,1,1.25,2
45,1,1,1,0.5,2
45,1,1,-1,1.5,2
45,-1,-1,1,1.5,2
45,-1,-1,-1,1.25,2
45,1,1,1,1.25,2
45,-1,-1,-1,1.25,2
45,-1,-1,-1,1.5,2
45,1,-1,1,0.75,2
45,1,-1,1,1.25,2
45,1,1,1,1.25,2
45,1,-1,1,0.5,2
45,1,1,1,0.5,1
45,-1,-1,-1,1.5,1
45,-1,1,-1,0.75,1
45,-1,-1,-1,0.75,1
45,1,1,1,1.25,1
45,-1,1,-1,1.25,1
45,-1,-1,-1,1.25,1
45,-1,1,-1,0.75,1
45,1,1,1,0.5,1
45,1,-1,1,0.5,1
45,-1,-1,-1,0.5,1
45,1,-1,1,0.5,1
45,-1,-1,-1,1.25,2
45,-1,-1,-1,1.5,2
45,1,-1,1,1.25,2
45,-1,-1,-1,0.75,2
45,1,1,-1,0.5,2
45,1,1,1,0.5,2
45,-1,-1,-1,0.75,2
45,1,1,1,1.5,2
45,-1,-1,-1,0.75,2
45,1,1,1,1.25,2
45,-1,1,-1,0.5,1
45,-1,-1,-1,1.5,1
45,1,-1,1,1.5,1
45,-1,-1,-1,0.5,1
45,1,-1,1,1.25,1
45,1,-1,1,1.25,1
45,-1,1,-1,0.5,1
45,1,1,1,0.75,1
45,1,-1,1,0.5,1
45,1,1,1,1.25,1
45,-1,-1,-1,0.5,1
45,1,1,-1,1.5,1
45,-1,-1,-1,1.5,1
45,1,1,1,1.25,2
45,1,1,1,1.25,2
45,1,-1,1,0.75,2
45,1,1,1,0.75,2
45,1,1,1,0.5,2
45,1,-1,1,0.5,2
45,-1,-1,-1,1.25,2
45,1,-1,1,0.5,1
45,1,-1,1,0.75,2
45,1,1,1,1.5,2
45,-1,-1,-1,0.5,2
45,1,1,1,0.5,2
45,1,1,-1,1.5,2
45,1,1,-1,1.25,2
45,1,1,-1,1.25,2
45,1,-1,1,0.5,2
45,-1,-1,-1,1.5,2
45,1,1,-1,1.25,2
45,-1,-1,-1,0.75,2
45,-1,-1,-1,1.25,2
45,1,1,1,1.5,2
45,-1,-1,-1,0.5,2
45,-1,1,-1,0.5,2
45,1,1,1,1.5,2
45,1,1,-1,0.75,2
45,1,1,-1,0.75,2
45,-1,-1,-1,0.5,1
45,1,-1,1,1.25,1
45,-1,-1,-1,1.5,1
45,-1,-1,-1,1.5,1
45,1,1,-1,1.5,1
45,-1,-1,-1,0.75,1
45,-1,-1,-1,0.75,1
45,1,-1,1,1.5,1
45,-1,-1,-1,0.5,1
45,-1,-1,-1,1.5,1
45,1,1,1,1.5,1
45,1,1,-1,1.5,1
45,-1,-1,-1,0.75,1
45,-1,1,-1,0.5,1
45,1,-1,1,0.5,1
45,1,1,1,0.5,1
45,1,-1,1,0.5,2
45,1,-1,1,0.5,2
45,1,1,1,1.25,2
45,-1,-1,1,1.25,2
45,1,-1,1,0.75,2
45,-1,-1,-1,0.75,1
45,-1,1,-1,0.75,1
45,1,-1,1,1.25,1
45,-1,-1,1,1.25,2
45,-1,-1,-1,1.5,2
45,-1,-1,-1,1.25,2
45,1,1,-1,0.75,2
45,-1,-1,1,1.5,2
45,1,1,1,0.75,2
45,-1,-1,-1,1.5,2
45,1,-1,1,0.75,2
45,1,1,1,0.75,2
45,1,1,1,0.5,1
45,1,1,1,1.25,1
45,-1,-1,-1,1.5,1
45,1,1,-1,1.5,1
45,-1,-1,-1,1.25,1
45,1,1,-1,1.25,1
45,1,1,1,1.25,1
45,1,1,-1,1.25,1
45,-1,1,-1,0.5,1
45,1,1,-1,1.25,1
45,1,1,1,0.5,1
45,1,-1,1,0.5,1
45,-1,-1,-1,0.5,1
45,1,-1,1,1.25,1
45,-1,1,-1,1.25,1
45,1,1,1,1.25,1
45,-1,-1,-1,1.25,1
45,1,-1,1,0.5,1
45,1,-1,1,1.25,1
45,-1,-1,-1,1.25,1
45,1,1,-1,1.25,1
45,-1,-1,-1,0.75,1
45,1,1,1,1.25,1
45,1,1,1,0.5,1
45,-1,1,-1,1.5,1
45,-1,1,-1,0.5,1
45,1,-1,1,1.25,1
45,1,-1,1,0.75,1
45,-1,-1,-1,0.5,1
45,1,-1,1,1.5,1
45,1,-1,1,1.25,1
45,1,1,1,1.25,1
45,1,-1,1,0.75,1
45,-1,-1,-1,1.25,1
45,1,-1,1,0.75,1
45,1,1,-1,0.5,1
45,1,1,1,1.25,1
45,-1,-1,-1,1.25,1
45,1,-1,1,0.5,1
45,1,1,1,0.5,1
45,1,-1,1,0.5,1
45,1,1,-1,1.5,1
45,-1,-1,-1,0.5,2
45,1,1,1,1.25,2
45,1,1,-1,1.25,2
45,1,1,-1,1.5,2
45,1,1,1,0.5,1
45,-1,-1,-1,1.5,1
45,1,1,-1,1.5,1
45,1,-1,1,1.25,1
45,-1,-1,-1,1.25,1
45,-1,-1,-1,0.5,1
45,1,1,-1,1.5,1
45,1,-1,1,1.5,1
45,1,1,1,0.75,1
45,1,-1,1,0.5,1
45,1,1,1,1.25,1
45,1,-1,1,1.25,1
45,1,1,-1,1.5,1
45,-1,-1,-1,0.5,1
45,-1,-1,-1,0.5,1
45,1,1,1,1.5,1
45,1,1,1,0.5,1
45,1,-1,1,1.25,1
45,1,1,1,0.5,1
45,1,-1,1,1.5,1
45,1,1,1,0.75,1
45,-1,-1,-1,1.25,1
45,1,1,-1,1.25,2
45,1,-1,1,0.5,2
45,1,1,1,0.5,2
45,1,1,-1,1.25,2
45,-1,-1,-1,0.5,2
45,1,1,-1,0.5,2
45,1,1,1,0.5,2
45,-1,-1,1,1.25,2
45,-1,-1,1,1.25,2
45,-1,-1,-1,0.5,2
45,-1,-1,1,1.25,2
45,1,1,1,1.5,2
45,1,-1,1,1.25,2
45,1,1,1,0.75,2
45,-1,-1,1,1.5,2
45,1,1,-1,0.5,2
45,-1,-1,-1,0.75,2
45,-1,-1,-1,1.5,2
45,1,1,1,1.5,2
45,1,-1,1,0.75,2
45,-1,-1,-1,0.5,2
45,-1,-1,-1,0.75,2
45,1,1,-1,1.5,2
45,1,-1,1,1.5,1
45,-1,-1,-1,0.75,2
45,1,1,-1,1.25,2
45,1,-1,1,0.5,2
45,1,1,1,1.25,2
45,1,1,-1,1.5,2
45,-1,-1,-1,0.75,1
45,1,-1,1,0.5,1
45,1,1,-1,0.75,1
45,1,1,1,1.5,1
45,-1,1,-1,0.75,1
45,1,-1,1,1.25,1
45,1,-1,1,1.25,1
45,1,1,-1,1.5,1
45,1,-1,1,0.75,1
45,-1,1,-1,0.75,1
45,-1,-1,-1,1.5,2
45,1,1,1,1.25,2
45,1,1,1,0.5,2
45,1,-1,1,0.5,2
45,1,1,-1,0.5,2
45,1,1,1,1.5,2
45,-1,-1,-1,1.25,2
45,1,1,-1,0.75,1
45,-1,-1,-1,0.75,1
45,1,-1,1,1.25,1
45,1,1,-1,1.5,2
45,1,1,1,0.75,2
45,1,1,1,1.5,2
45,-1,-1,-1,1.25,2
45,1,1,1,1.5,2
45,-1,-1,-1,0.5,2
45,1,1,1,0.75,2
45,1,1,-1,0.5,2
45,-1,-1,1,1.25,2
45,-1,-1,1,1.5,2
45,-1,-1,-1,1.5,2
45,-1,-1,-1,1.5,1
45,1,-1,1,0.5,1
45,1,1,1,1.25,2
45,-1,1,-1,0.5,2
45,1,1,-1,1.25,2
45,1,1,1,1.5,2
45,1,1,-1,0.75,2
45,1,-1,1,0.5,2
45,1,1,1,0.5,2
45,-1,-1,-1,1.25,2
45,-1,-1,-1,1.25,2
45,1,-1,1,0.75,2
45,1,-1,1,1.25,1
45,1,-1,1,1.5,1
45,-1,-1,-1,1.5,1
45,-1,-1,-1,1.25,2
45,1,-1,1,1.25,1
45,1,1,-1,0.75,1
45,-1,-1,-1,1.5,1
45,-1,-1,-1,0.5,1
45,1,1,1,0.75,1
45,-1,-1,-1,0.75,1
45,1,-1,1,0.5,1
45,-1,-1,-1,1.25,1
45,1,1,1,1.5,1
45,-1,1,-1,0.5,1
45,1,-1,1,1.25,1
45,1,1,1,0.75,1
45,-1,-1,-1,1.5,1
45,1,1,-1,1.5,1
45,1,-1,1,1.5,1
45,-1,-1,-1,1.5,1
45,1,-1,1,1.5,1
45,1,1,-1,1.5,1
45,-1,-1,-1,1.25,1
45,-1,-1,-1,0.5,1
45,1,-1,1,0.75,1
45,1,1,-1,1.25,2
45,1,1,1,1.25,2
45,-1,-1,1,1.5,2
45,-1,-1,-1,0.5,2
45,1,1,1,0.75,2
45,1,1,1,0.5,2
45,-1,-1,-1,0.5,2
45,1,1,1,1.5,2
45,-1,-1,-1,1.25,2
45,1,1,-1,1.5,2
45,1,-1,1,0.75,2
45,-1,-1,-1,0.5,2
45,-1,-1,-1,0.5,2
45,1,-1,1,0.5,2
45,1,1,1,0.75,2
45,-1,-1,-1,0.75,2
45,-1,-1,-1,1.25,2
45,-1,-1,-1,1.25,2
45,-1,-1,-1,0.5,1
45,1,1,1,1.5,1
45,1,1,1,0.75,2
45,1,1,1,1.5,2
45,1,1,-1,0.75,2
45,1,1,1,1.5,2
45,-1,-1,1,1.25,2
