,Unnamed: 0,block,resp,theta,previous,contrast,state,stim*contrast,ID,correct,trial,previous_congruent,stim*contrast_congruent,Gl_Prob_State_ext,Gl_Prob_State_int,Predicted_state
22797,22797,46,1,1,1,0.01,1,0.01,1,1,22798,1,1,0.7429689459735916,0.2570310540257131,2
22798,22798,46,1,-1,-1,0.05,2,-0.05,1,0,22799,0,0,0.5487986143831832,0.4512013856172204,2
22799,22799,46,0,-1,-1,0.02,2,-0.02,1,1,22800,1,1,0.6206232708135033,0.3793767291859862,2
22800,22800,46,1,-1,1,0.02,2,-0.02,1,0,22801,1,0,0.6331219449297233,0.3668780550708018,2
22801,22801,46,0,-1,-1,0.02,2,-0.02,1,1,22802,1,1,0.5865907614429949,0.4134092385572162,2
22802,22802,46,0,-1,-1,0.05,2,-0.05,1,1,22803,1,1,0.4667908727396378,0.5332091272608803,1
22803,22803,46,0,-1,1,0.05,2,-0.05,1,1,22804,0,1,0.2363512312198205,0.7636487687804464,1
22804,22804,46,1,1,1,0.1,2,0.1,1,1,22805,1,1,0.2315334947725049,0.7684665052273633,1
22805,22805,46,1,1,1,0.02,1,0.02,1,1,22806,1,1,0.1707181589364779,0.8292818410643219,1
22806,22806,46,1,-1,-1,0.1,1,-0.1,1,0,22807,0,0,0.0217732548632025,0.97822674513702,1
22807,22807,46,0,1,1,0.1,1,0.1,1,0,22808,0,0,0.0045178247617217,0.9954821752383732,1
22808,22808,46,0,-1,1,0.05,1,-0.05,1,1,22809,0,1,0.0030458967996163,0.9969541031997082,1
22809,22809,46,0,1,1,0.01,1,0.01,1,0,22810,0,0,0.002508244696436,0.997491755303077,1
22810,22810,46,1,-1,-1,0.01,1,-0.01,1,0,22811,0,0,0.0028825878865993,0.9971174121135224,1
22811,22811,46,0,-1,1,0.01,1,-0.01,1,1,22812,0,1,0.0071642763323611,0.9928357236678438,1
22812,22812,46,1,-1,-1,0.1,1,-0.1,1,0,22813,0,0,0.0323960814919095,0.967603918508898,1
22813,22813,46,1,-1,1,0.1,1,-0.1,1,0,22814,1,0,0.2526352426196232,0.7473647573797212,1
22814,22814,46,0,1,-1,0.02,1,0.02,1,0,22815,1,0,0.3348245540276688,0.6651754459723652,1
22815,22815,46,0,1,-1,0.1,1,0.1,1,0,22816,1,0,0.3403967702084171,0.6596032297916844,1
22816,22816,46,0,1,-1,0.02,1,0.02,1,0,22817,1,0,0.2574507054697152,0.7425492945300597,1
22817,22817,46,1,-1,-1,0.1,1,-0.1,1,0,22818,0,0,0.0586336066971692,0.9413663933022288,1
22818,22818,46,1,1,-1,0.02,1,0.02,1,1,22819,0,1,0.0479327758088022,0.9520672241919867,1
22819,22819,46,1,-1,1,0.05,1,-0.05,1,0,22820,1,0,0.124169546414005,0.8758304535862445,1
22820,22820,46,1,1,1,0.1,1,0.1,1,1,22821,1,1,0.1304343076329479,0.8695656923675654,1
22821,22821,46,0,-1,1,0.1,1,-0.1,1,1,22822,0,1,0.0863306311138217,0.9136693688868976,1
22822,22822,46,1,1,1,0.1,1,0.1,1,1,22823,1,1,0.1281039747963386,0.8718960252043122,1
22823,22823,46,0,-1,1,0.05,1,-0.05,1,1,22824,0,1,0.1198949418894739,0.8801050581101473,1
22824,22824,46,0,1,-1,0.1,1,0.1,1,0,22825,1,0,0.2523092257811765,0.7476907742195182,1
22825,22825,46,0,-1,1,0.1,1,-0.1,1,1,22826,0,1,0.2823961896042706,0.7176038103957247,1
22826,22826,46,1,-1,1,0.05,1,-0.05,1,0,22827,1,0,0.5728811216781566,0.4271188783211603,2
22827,22827,46,0,-1,-1,0.05,1,-0.05,1,1,22828,1,1,0.7113734496175165,0.2886265503833824,2
22828,22828,46,0,1,-1,0.1,2,0.1,1,0,22829,1,0,0.782724559466164,0.2172754405347385,2
22829,22829,46,1,-1,1,0.01,2,-0.01,1,0,22830,1,0,0.7931762025228657,0.2068237974774206,2
22830,22830,46,0,1,-1,0.1,2,0.1,1,0,22831,1,0,0.7634126980745807,0.2365873019260278,2
22831,22831,46,0,1,-1,0.01,1,0.01,1,0,22832,1,0,0.6611821097379056,0.3388178902615266,2
22832,22832,46,1,1,-1,0.05,1,0.05,1,1,22833,0,1,0.4527401359383839,0.5472598640621719,1
22833,22833,46,1,-1,1,0.05,1,-0.05,1,0,22834,1,0,0.4867294543362343,0.5132705456638057,1
22834,22834,46,1,1,1,0.02,1,0.02,1,1,22835,1,1,0.4492018670882038,0.5507981329117153,1
22835,22835,46,0,1,-1,0.1,1,0.1,1,0,22836,1,0,0.3362603313430219,0.6637396686561724,1
22836,22836,46,0,1,1,0.01,1,0.01,1,0,22837,0,0,0.054008570556589,0.945991429443177,1
22837,22837,46,1,-1,-1,0.05,1,-0.05,1,0,22838,0,0,0.0107325690173878,0.989267430982696,1
22838,22838,46,0,1,1,0.05,1,0.05,1,0,22839,0,0,0.0083514181864365,0.9916485818141691,1
22839,22839,46,0,1,-1,0.02,1,0.02,1,0,22840,1,0,0.0304017110732488,0.9695982889262744,1
22840,22840,46,1,-1,-1,0.01,1,-0.01,1,0,22841,0,0,0.009005774355014,0.9909942256446336,1
22841,22841,46,1,1,-1,0.1,1,0.1,1,1,22842,0,1,0.0125652467348339,0.9874347532660052,1
22842,22842,46,1,-1,1,0.05,1,-0.05,1,0,22843,1,0,0.0446946948973531,0.955305305102628,1
22843,22843,46,0,1,1,0.1,1,0.1,1,0,22844,0,0,0.0275536178296358,0.9724463821698904,1
22844,22844,46,0,1,1,0.1,1,0.1,1,0,22845,0,0,0.0770642841289976,0.9229357158709066,1
22845,22845,46,1,-1,1,0.02,2,-0.02,1,0,22846,1,0,0.493638672369301,0.5063613276301713,1
22846,22846,46,0,-1,-1,0.02,2,-0.02,1,1,22847,1,1,0.7075360105972447,0.2924639894031404,2
22847,22847,46,1,1,1,0.02,2,0.02,1,1,22848,1,1,0.8215774492451765,0.1784225507553088,2
22848,22848,46,1,-1,1,0.01,2,-0.01,1,0,22849,1,0,0.8823055468017623,0.1176944531976245,2
22849,22849,46,1,1,1,0.02,2,0.02,1,1,22850,1,1,0.9100985812407816,0.0899014187589368,2
22850,22850,46,1,-1,1,0.05,2,-0.05,1,0,22851,1,0,0.919442004371426,0.0805579956287624,2
22851,22851,46,1,1,1,0.02,2,0.02,1,1,22852,1,1,0.9081631435138972,0.091836856486366,2
22852,22852,46,1,1,1,0.05,2,0.05,1,1,22853,1,1,0.8776426931597867,0.1223573068406285,2
22853,22853,46,1,1,1,0.01,2,0.01,1,1,22854,1,1,0.8199605358953652,0.1800394641052812,2
22854,22854,46,1,-1,1,0.02,1,-0.02,1,0,22855,1,0,0.7083533236218542,0.2916466763780705,2
22855,22855,46,0,-1,1,0.02,1,-0.02,1,1,22856,0,1,0.4884552766697527,0.5115447233303101,1
22856,22856,46,0,1,-1,0.1,1,0.1,1,0,22857,1,0,0.5193626425592529,0.4806373574401751,2
22857,22857,46,0,-1,-1,0.05,1,-0.05,1,1,22858,1,1,0.4699428204366273,0.5300571795638863,1
22858,22858,46,0,1,-1,0.05,1,0.05,1,0,22859,1,0,0.345700402716139,0.6542995972846051,1
22859,22859,46,1,1,-1,0.01,1,0.01,1,1,22860,0,1,0.0646535878458487,0.9353464121547812,1
22860,22860,46,1,1,-1,0.01,1,0.01,1,1,22861,0,1,0.0253499184862082,0.9746500815135746,1
22861,22861,46,0,-1,-1,0.02,1,-0.02,1,1,22862,1,1,0.0391385873957773,0.9608614126038916,1
22862,22862,46,1,-1,-1,0.01,1,-0.01,1,0,22863,0,0,0.0087435279703222,0.9912564720300724,1
22863,22863,46,1,-1,-1,0.05,1,-0.05,1,0,22864,0,0,0.0068998917008745,0.9931001082998736,1
22864,22864,46,1,1,1,0.01,1,0.01,1,1,22865,1,1,0.0273216539376436,0.9726783460631208,1
22865,22865,46,1,1,-1,0.01,1,0.01,1,1,22866,0,1,0.0072888506543428,0.9927111493457452,1
22866,22866,46,0,1,1,0.02,1,0.02,1,0,22867,0,0,0.0072729268137388,0.9927270731864234,1
22867,22867,46,1,1,1,0.01,1,0.01,1,1,22868,1,1,0.0272380400283588,0.972761959971373,1
22868,22868,46,1,-1,-1,0.05,1,-0.05,1,0,22869,0,0,0.006774809353932,0.9932251906467088,1
22869,22869,46,0,-1,1,0.01,1,-0.01,1,1,22870,0,1,0.0083102117563715,0.991689788242754,1
22870,22870,46,0,1,-1,0.05,1,0.05,1,0,22871,1,0,0.0318306390432171,0.9681693609567248,1
22871,22871,46,1,1,-1,0.02,1,0.02,1,1,22872,0,1,0.0097591718673971,0.9902408281332538,1
22872,22872,46,0,-1,1,0.1,1,-0.1,1,1,22873,0,1,0.012557477208838,0.9874425227911016,1
22873,22873,46,1,-1,-1,0.1,1,-0.1,1,0,22874,0,0,0.0402046881027346,0.9597953118973936,1
22874,22874,46,1,-1,1,0.01,1,-0.01,1,0,22875,1,0,0.2912372601214803,0.7087627398782071,1
22875,22875,46,1,1,1,0.1,1,0.1,1,1,22876,1,1,0.4089568257099882,0.5910431742894544,1
22876,22876,46,1,-1,1,0.1,1,-0.1,1,0,22877,1,0,0.4602901299852526,0.5397098700149005,1
22877,22877,46,1,-1,1,0.1,1,-0.1,1,0,22878,1,0,0.430724446490196,0.569275553509564,1
22878,22878,46,0,-1,-1,0.1,1,-0.1,1,1,22879,1,1,0.3017708556965453,0.6982291443028332,1
22879,22879,46,0,1,1,0.1,1,0.1,1,0,22880,0,0,0.0666000954698034,0.9333999045297386,1
22880,22880,46,1,1,-1,0.01,1,0.01,1,1,22881,0,1,0.0471071699484221,0.9528928300517469,1
22881,22881,46,1,1,-1,0.05,1,0.05,1,1,22882,0,1,0.1088250494790398,0.8911749505200596,1
22882,22882,46,1,-1,1,0.1,2,-0.1,1,0,22883,1,0,0.5065589310547892,0.4934410689456462,2
22883,22883,46,0,1,-1,0.05,2,0.05,1,0,22884,1,0,0.6852748389697627,0.3147251610307052,2
22884,22884,46,0,1,-1,0.02,2,0.02,1,0,22885,1,0,0.7637418030801761,0.2362581969190061,2
22885,22885,46,1,-1,1,0.05,2,-0.05,1,0,22886,1,0,0.7877692607842791,0.2122307392152084,2
22886,22886,46,1,-1,1,0.05,2,-0.05,1,0,22887,1,0,0.7661152504161339,0.2338847495832402,2
22887,22887,46,0,-1,1,0.05,2,-0.05,1,1,22888,0,1,0.6876910105932235,0.312308989405979,2
22888,22888,46,0,1,-1,0.01,2,0.01,1,0,22889,1,0,0.8063346811723318,0.1936653188271411,2
22889,22889,46,1,1,1,0.1,2,0.1,1,1,22890,1,1,0.8634389320586058,0.1365610679418863,2
22890,22890,46,0,-1,-1,0.05,2,-0.05,1,1,22891,1,1,0.8962631539536344,0.1037368460461609,2
22891,22891,46,1,1,1,0.02,2,0.02,1,1,22892,1,1,0.9090708992058892,0.0909291007932628,2
22892,22892,46,1,1,1,0.05,2,0.05,1,1,22893,1,1,0.9046433466708014,0.0953566533300654,2
22893,22893,46,1,-1,1,0.02,2,-0.02,1,0,22894,1,0,0.8839625106178245,0.1160374893825288,2
22894,22894,46,1,1,1,0.05,2,0.05,1,1,22895,1,1,0.8319037858133683,0.1680962141859101,2
22895,22895,46,0,-1,1,0.01,2,-0.01,1,1,22896,0,1,0.7373515083605098,0.2626484916389498,2
22896,22896,46,0,-1,-1,0.01,2,-0.01,1,1,22897,1,1,0.8429285195090499,0.157071480490365,2
22897,22897,46,0,-1,-1,0.05,2,-0.05,1,1,22898,1,1,0.8977684539466586,0.1022315460532997,2
22898,22898,46,0,1,-1,0.01,2,0.01,1,0,22899,1,0,0.9281973667998732,0.0718026331992704,2
22899,22899,46,1,-1,1,0.02,2,-0.02,1,0,22900,1,0,0.9404404692640692,0.0595595307357404,2
22900,22900,46,1,-1,1,0.01,2,-0.01,1,0,22901,1,0,0.9400028198866672,0.0599971801134027,2
22901,22901,46,1,-1,1,0.02,1,-0.02,1,0,22902,1,0,0.9274385013627712,0.0725614986364592,2
22902,22902,46,1,1,1,0.1,2,0.1,1,1,22903,1,1,0.8963636220632806,0.1036363779362204,2
22903,22903,46,1,-1,1,0.1,2,-0.1,1,0,22904,1,0,0.8468069425822606,0.1531930574174555,2
22904,22904,46,0,1,-1,0.02,2,0.02,1,0,22905,1,0,0.730148278325207,0.2698517216750755,2
22905,22905,46,1,1,1,0.02,2,0.02,1,1,22906,1,1,0.5004150793492408,0.4995849206512702,2
22906,22906,46,0,1,1,0.05,1,0.05,1,0,22907,0,0,0.0798571729833823,0.9201428270174952,1
22907,22907,46,0,-1,1,0.05,1,-0.05,1,1,22908,0,1,0.0223701720664887,0.977629827934303,1
22908,22908,46,1,1,-1,0.05,1,0.05,1,1,22909,0,1,0.0179459629373503,0.9820540370623616,1
22909,22909,46,1,1,-1,0.02,1,0.02,1,1,22910,0,1,0.0530820558384329,0.9469179441617298,1
22910,22910,46,1,1,1,0.05,2,0.05,1,1,22911,1,1,0.293392766812274,0.706607233186897,1
22911,22911,46,0,-1,-1,0.02,1,-0.02,1,1,22912,1,1,0.4171579225409021,0.5828420774589742,1
22912,22912,46,1,1,1,0.01,1,0.01,1,1,22913,1,1,0.4602289365409684,0.5397710634590089,1
22913,22913,46,0,-1,-1,0.05,1,-0.05,1,1,22914,1,1,0.4396245141439787,0.5603754858565911,1
22914,22914,46,0,-1,-1,0.1,1,-0.1,1,1,22915,1,1,0.3527150985649837,0.6472849014347292,1
22915,22915,46,1,-1,-1,0.05,1,-0.05,1,0,22916,0,0,0.1817347257568508,0.8182652742423083,1
22916,22916,46,0,-1,-1,0.05,1,-0.05,1,1,22917,1,1,0.2153121273366496,0.7846878726639344,1
22917,22917,46,0,-1,1,0.05,1,-0.05,1,1,22918,0,1,0.1894529997374931,0.8105470002617877,1
22918,22918,46,1,-1,1,0.02,1,-0.02,1,0,22919,1,0,0.3261082968197253,0.6738917031807249,1
22919,22919,46,1,1,1,0.01,1,0.01,1,1,22920,1,1,0.3720367632366169,0.6279632367628811,1
22920,22920,46,0,-1,1,0.1,1,-0.1,1,1,22921,0,1,0.3522366748595114,0.6477633251398768,1
22921,22921,46,1,-1,1,0.01,2,-0.01,1,0,22922,1,0,0.5316754045645641,0.4683245954353809,2
22922,22922,46,1,1,1,0.1,2,0.1,1,1,22923,1,1,0.6118390311572501,0.3881609688421132,2
22923,22923,46,0,1,-1,0.05,2,0.05,1,0,22924,1,0,0.6421645577334183,0.3578354422670385,2
22924,22924,46,0,1,-1,0.01,2,0.01,1,0,22925,1,0,0.6089921999365402,0.3910078000635507,2
22925,22925,46,0,-1,1,0.1,1,-0.1,1,1,22926,0,1,0.5033601669126957,0.4966398330873413,2
22926,22926,46,0,1,-1,0.01,1,0.01,1,0,22927,1,0,0.5831480300714653,0.4168519699286913,2
22927,22927,46,0,1,-1,0.1,1,0.1,1,0,22928,1,0,0.5954628812799823,0.4045371187197376,2
22928,22928,46,1,-1,-1,0.05,1,-0.05,1,0,22929,0,0,0.5301367691913857,0.4698632308084255,2
22929,22929,46,1,-1,1,0.01,2,-0.01,1,0,22930,1,0,0.735905732275929,0.2640942677244534,2
22930,22930,46,0,-1,-1,0.05,2,-0.05,1,1,22931,1,1,0.8427755040394697,0.1572244959597895,2
22931,22931,46,0,-1,-1,0.05,2,-0.05,1,1,22932,1,1,0.903353205701886,0.0966467942973898,2
22932,22932,46,0,1,-1,0.05,2,0.05,1,0,22933,1,0,0.938820019424686,0.0611799805753404,2
22933,22933,46,1,-1,1,0.02,2,-0.02,1,0,22934,1,0,0.9544791135292388,0.0455208864701519,2
22934,22934,46,1,1,1,0.05,2,0.05,1,1,22935,1,1,0.9611867650304003,0.038813234969139,2
22935,22935,46,0,-1,-1,0.05,2,-0.05,1,1,22936,1,1,0.9658039017981098,0.0341960982024905,2
22936,22936,46,1,1,1,0.05,2,0.05,1,1,22937,1,1,0.9694502254391733,0.0305497745606294,2
22937,22937,46,1,-1,1,0.1,2,-0.1,1,0,22938,1,0,0.9738127311954468,0.0261872688038334,2
22938,22938,46,1,1,1,0.05,2,0.05,1,1,22939,1,1,0.973230190831378,0.0267698091690974,2
22939,22939,46,0,1,-1,0.05,2,0.05,1,0,22940,1,0,0.974836183415139,0.0251638165846273,2
22940,22940,46,0,1,-1,0.02,2,0.02,1,0,22941,1,0,0.9740884707356796,0.0259115292641822,2
22941,22941,46,0,-1,-1,0.02,2,-0.02,1,1,22942,1,1,0.9721344677947158,0.0278655322059309,2
22942,22942,46,1,1,1,0.05,2,0.05,1,1,22943,1,1,0.9701046583164284,0.0298953416838122,2
22943,22943,46,1,1,1,0.01,2,0.01,1,1,22944,1,1,0.969116770976742,0.0308832290233061,2
22944,22944,46,1,1,1,0.02,2,0.02,1,1,22945,1,1,0.966855884080294,0.0331441159203797,2
22945,22945,46,1,-1,1,0.1,2,-0.1,1,0,22946,1,0,0.9629532154334312,0.0370467845672862,2
22946,22946,46,0,1,-1,0.05,2,0.05,1,0,22947,1,0,0.9483461396041912,0.0516538603959223,2
22947,22947,46,0,1,-1,0.02,1,0.02,1,0,22948,1,0,0.9175525844471412,0.0824474155532762,2
22948,22948,46,1,1,1,0.02,1,0.02,1,1,22949,1,1,0.8580846297853914,0.1419153702151525,2
22949,22949,46,1,-1,1,0.01,1,-0.01,1,0,22950,1,0,0.751420633266696,0.2485793667339059,2
22950,22950,46,1,-1,1,0.1,1,-0.1,1,0,22951,1,0,0.5476735113810771,0.4523264886191916,2
22951,22951,46,1,-1,-1,0.02,1,-0.02,1,0,22952,0,0,0.1026876347166453,0.8973123652836541,1
22952,22952,46,1,1,-1,0.1,1,0.1,1,1,22953,0,1,0.0447721457254796,0.9552278542749928,1
22953,22953,46,0,-1,-1,0.01,1,-0.01,1,1,22954,1,1,0.0539738403721485,0.9460261596287431,1
22954,22954,46,1,-1,-1,0.05,1,-0.05,1,0,22955,0,0,0.0141050874212048,0.9858949125781676,1
22955,22955,46,1,1,-1,0.01,1,0.01,1,1,22956,0,1,0.0180027907335618,0.9819972092669192,1
22956,22956,46,0,1,-1,0.02,1,0.02,1,0,22957,1,0,0.0770509544442355,0.922949045556322,1
22957,22957,46,1,-1,-1,0.05,1,-0.05,1,0,22958,0,0,0.0773747730570661,0.9226252269428202,1
22958,22958,46,0,1,-1,0.01,1,0.01,1,0,22959,1,0,0.2432154728920501,0.7567845271083049,1
22959,22959,46,0,1,-1,0.1,1,0.1,1,0,22960,1,0,0.307947990565596,0.6920520094341877,1
22960,22960,46,1,1,1,0.1,1,0.1,1,1,22961,1,1,0.2879648602024904,0.7120351397979764,1
22961,22961,46,0,-1,1,0.05,1,-0.05,1,1,22962,0,1,0.2084463926979945,0.791553607301503,1
22962,22962,46,0,-1,-1,0.01,1,-0.01,1,1,22963,1,1,0.2803368486019655,0.7196631513987138,1
22963,22963,46,1,-1,1,0.1,1,-0.1,1,0,22964,1,0,0.2821206551366499,0.7178793448627621,1
22964,22964,46,1,-1,-1,0.1,1,-0.1,1,0,22965,0,0,0.1975618470412147,0.8024381529580406,1
22965,22965,46,0,-1,-1,0.02,1,-0.02,1,1,22966,1,1,0.313453791069213,0.6865462089310065,1
22966,22966,46,1,1,1,0.02,1,0.02,1,1,22967,1,1,0.3496137691777237,0.650386230821691,1
22967,22967,46,1,-1,1,0.02,1,-0.02,1,0,22968,1,0,0.3216858036010181,0.6783141963987707,1
22968,22968,46,1,1,-1,0.02,1,0.02,1,1,22969,0,1,0.2112788964835628,0.7887211035157976,1
22969,22969,46,1,-1,1,0.1,1,-0.1,1,0,22970,1,0,0.2733794674186153,0.7266205325811125,1
22970,22970,46,1,1,1,0.01,1,0.01,1,1,22971,1,1,0.253683106561791,0.74631689343868,1
22971,22971,46,1,-1,-1,0.05,1,-0.05,1,0,22972,0,0,0.1607857150063112,0.8392142849944024,1
22972,22972,46,1,-1,1,0.1,2,-0.1,1,0,22973,1,0,0.2359542411662518,0.7640457588330517,1
22973,22973,46,1,-1,1,0.01,2,-0.01,1,0,22974,1,0,0.228476716366318,0.7715232836331619,1
22974,22974,46,1,-1,-1,0.05,1,-0.05,1,0,22975,0,0,0.1491280661510603,0.8508719338496513,1
22975,22975,46,0,-1,-1,0.1,2,-0.1,1,1,22976,1,1,0.2313407635197417,0.7686592364800411,1
22976,22976,46,0,1,-1,0.01,2,0.01,1,0,22977,1,0,0.2528187730910608,0.7471812269093432,1
22977,22977,46,1,-1,1,0.01,2,-0.01,1,0,22978,1,0,0.2055671213595877,0.7944328786398317,1
22978,22978,46,0,1,1,0.02,1,0.02,1,0,22979,0,0,0.0702961670616151,0.9297038329381264,1
22979,22979,46,0,1,-1,0.01,1,0.01,1,0,22980,1,0,0.0694962122350601,0.9305037877655644,1
22980,22980,46,1,-1,-1,0.01,1,-0.01,1,0,22981,0,0,0.012193582502694,0.9878064174969106,1
22981,22981,46,0,-1,1,0.05,1,-0.05,1,1,22982,0,1,0.0044710579717917,0.9955289420285556,1
22982,22982,46,0,-1,1,0.02,1,-0.02,1,1,22983,0,1,0.0031144052014729,0.9968855947979516,1
22983,22983,46,1,1,-1,0.05,1,0.05,1,1,22984,0,1,0.0040643755982807,0.9959356244021704,1
22984,22984,46,0,-1,1,0.01,1,-0.01,1,1,22985,0,1,0.0112452826343955,0.988754717366496,1
22985,22985,46,0,1,-1,0.05,1,0.05,1,0,22986,1,0,0.0565288715394328,0.9434711284599884,1
22986,22986,46,1,1,-1,0.05,1,0.05,1,1,22987,0,1,0.0472156295843465,0.9527843704155616,1
22987,22987,46,0,-1,-1,0.01,2,-0.01,1,1,22988,1,1,0.1184108040057923,0.881589195994167,1
22988,22988,46,0,-1,-1,0.05,2,-0.05,1,1,22989,1,1,0.1263591445241806,0.8736408554765371,1
22989,22989,46,0,1,1,0.05,1,0.05,1,0,22990,0,0,0.0787064035952201,0.9212935964041234,1
22990,22990,46,1,1,1,0.01,2,0.01,1,1,22991,1,1,0.1409068121218601,0.8590931878783141,1
22991,22991,46,0,-1,-1,0.1,2,-0.1,1,1,22992,1,1,0.1411396030540805,0.8588603969465979,1
22992,22992,46,1,-1,-1,0.01,1,-0.01,1,0,22993,0,0,0.0886286674287045,0.911371332571162,1
22993,22993,46,0,1,-1,0.05,1,0.05,1,0,22994,1,0,0.1512573437593882,0.848742656241249,1
22994,22994,46,0,1,-1,0.02,1,0.02,1,0,22995,1,0,0.1438152088680869,0.8561847911320934,1
22995,22995,46,0,-1,1,0.05,1,-0.05,1,1,22996,0,1,0.0667841296693068,0.9332158703302684,1
22996,22996,46,0,1,1,0.05,1,0.05,1,0,22997,0,0,0.0809369995785368,0.9190630004210378,1
22997,22997,46,1,-1,1,0.05,2,-0.05,1,0,22998,1,0,0.2866401197856206,0.7133598802149657,1
22998,22998,46,0,1,-1,0.01,2,0.01,1,0,22999,1,0,0.370012173369772,0.6299878266301505,1
22999,22999,46,0,1,-1,0.02,2,0.02,1,0,23000,1,0,0.3780843596789072,0.6219156403203753,1
23000,23000,47,0,1,0,0.01,2,0.01,1,0,23001,0,0,0.3128217661373285,0.6871782338625302,1
23001,23001,47,1,1,1,0.1,2,0.1,1,1,23002,1,1,0.2373380753105489,0.7626619246890034,1
23002,23002,47,0,-1,1,0.01,1,-0.01,1,1,23003,0,1,0.0826532504099606,0.9173467495901008,1
23003,23003,47,0,1,1,0.01,1,0.01,1,0,23004,0,0,0.0760468745673957,0.9239531254323338,1
23004,23004,47,0,1,-1,0.01,1,0.01,1,0,23005,1,0,0.1949517862884477,0.8050482137119803,1
23005,23005,47,0,1,-1,0.1,1,0.1,1,0,23006,1,0,0.2304385159605644,0.769561484038948,1
23006,23006,47,0,-1,1,0.1,1,-0.1,1,1,23007,0,1,0.1861050632909486,0.8138949367085244,1
23007,23007,47,1,1,1,0.05,1,0.05,1,1,23008,1,1,0.2748878470554296,0.7251121529436949,1
23008,23008,47,0,1,-1,0.1,1,0.1,1,0,23009,1,0,0.2962485795445798,0.7037514204555424,1
23009,23009,47,0,1,1,0.1,1,0.1,1,0,23010,0,0,0.233435722606922,0.7665642773923566,1
23010,23010,47,1,1,1,0.05,1,0.05,1,1,23011,1,1,0.3850147003609906,0.614985299639284,1
23011,23011,47,1,-1,1,0.1,2,-0.1,1,0,23012,1,0,0.4526518967179211,0.5473481032820481,1
23012,23012,47,1,1,-1,0.1,2,0.1,1,1,23013,0,1,0.4373815560228212,0.5626184439773314,1
23013,23013,47,1,1,1,0.01,2,0.01,1,1,23014,1,1,0.6562769093791998,0.343723090620804,2
23014,23014,47,0,-1,-1,0.01,2,-0.01,1,1,23015,1,1,0.7703951601276325,0.229604839872171,2
23015,23015,47,0,1,-1,0.1,2,0.1,1,0,23016,1,0,0.8240208727314107,0.1759791272678443,2
23016,23016,47,1,-1,1,0.01,2,-0.01,1,0,23017,1,0,0.8266347859269843,0.1733652140733484,2
23017,23017,47,0,-1,-1,0.05,2,-0.05,1,1,23018,1,1,0.793375114131551,0.2066248858688774,2
23018,23018,47,0,1,-1,0.02,2,0.02,1,0,23019,1,0,0.7180251090810555,0.2819748909184815,2
23019,23019,47,1,1,1,0.05,2,0.05,1,1,23020,1,1,0.5566952439089197,0.4433047560905869,2
23020,23020,47,1,-1,-1,0.01,1,-0.01,1,0,23021,0,0,0.2680820742340523,0.7319179257650514,1
23021,23021,47,0,1,1,0.01,1,0.01,1,0,23022,0,0,0.2679709574356285,0.7320290425637811,1
23022,23022,47,1,1,1,0.01,1,0.01,1,1,23023,1,1,0.5353315946889623,0.4646684053115616,2
23023,23023,47,0,1,-1,0.02,1,0.02,1,0,23024,1,0,0.6733922233907202,0.3266077766086933,2
23024,23024,47,0,1,-1,0.05,1,0.05,1,0,23025,1,0,0.7310630291315212,0.2689369708676675,2
23025,23025,47,0,1,-1,0.01,1,0.01,1,0,23026,1,0,0.7314996544022616,0.2685003455978116,2
23026,23026,47,1,-1,1,0.1,1,-0.1,1,0,23027,1,0,0.6812427314864702,0.3187572685142201,2
23027,23027,47,1,1,1,0.01,1,0.01,1,1,23028,1,1,0.538061386979886,0.4619386130196805,2
23028,23028,47,1,-1,-1,0.05,1,-0.05,1,0,23029,0,0,0.2623044422977171,0.7376955577025845,1
23029,23029,47,0,-1,-1,0.02,1,-0.02,1,1,23030,1,1,0.2738182340068414,0.7261817659924341,1
23030,23030,47,1,-1,1,0.05,1,-0.05,1,0,23031,1,0,0.2192376916408729,0.7807623083583703,1
23031,23031,47,0,1,1,0.02,1,0.02,1,0,23032,0,0,0.0627016411554395,0.9372983588447484,1
23032,23032,47,1,-1,-1,0.02,1,-0.02,1,0,23033,0,0,0.052107960211589,0.9478920397875424,1
23033,23033,47,0,-1,-1,0.01,1,-0.01,1,1,23034,1,1,0.1440134568978854,0.8559865431017817,1
23034,23034,47,1,-1,-1,0.1,1,-0.1,1,0,23035,0,0,0.1653920455845115,0.8346079544160626,1
23035,23035,47,1,1,1,0.02,1,0.02,1,1,23036,1,1,0.5451548769260895,0.4548451230732974,2
23036,23036,47,0,1,-1,0.02,1,0.02,1,0,23037,1,0,0.7526559075151116,0.2473440924848411,2
23037,23037,47,1,-1,1,0.05,2,-0.05,1,0,23038,1,0,0.8578963602470656,0.1421036397529317,2
23038,23038,47,0,-1,-1,0.1,2,-0.1,1,1,23039,1,1,0.9080339782887016,0.0919660217118488,2
23039,23039,47,0,1,-1,0.05,2,0.05,1,0,23040,1,0,0.9405343964091576,0.0594656035904672,2
23040,23040,47,1,1,1,0.05,2,0.05,1,1,23041,1,1,0.9543795729765328,0.0456204270239351,2
23041,23041,47,0,-1,-1,0.01,2,-0.01,1,1,23042,1,1,0.9635460656989544,0.0364539343018283,2
23042,23042,47,1,-1,1,0.01,2,-0.01,1,0,23043,1,0,0.9685675505007952,0.0314324494994803,2
23043,23043,47,1,-1,1,0.01,2,-0.01,1,0,23044,1,0,0.9709867207735668,0.0290132792263755,2
